Speed =, 2527.830416
x,y,flow
498.816000,736.398000,5.098669e-02
499.806000,736.398000,7.542943e-02
506.736000,736.398000,5.863789e-02
507.726000,736.398000,6.625819e-02
510.696000,736.398000,2.389685e-01
511.686000,736.398000,5.622663e-02
512.676000,736.398000,1.679556e-01
513.666000,736.398000,3.198628e-01
514.656000,736.398000,3.127252e-01
515.646000,736.398000,4.035027e-01
516.636000,736.398000,4.250667e-01
517.626000,736.398000,3.928116e-01
518.616000,736.398000,1.781955e-01
519.606000,736.398000,6.219269e-02
524.556000,736.398000,2.325660e-01
525.546000,736.398000,3.514214e-01
526.536000,736.398000,8.967990e-01
527.526000,736.398000,1.062000e-01
528.516000,736.398000,7.451302e-01
529.506000,736.398000,8.877728e-01
530.496000,736.398000,8.457775e-01
531.486000,736.398000,2.051419e-01
532.476000,736.398000,2.019201e-02
536.436000,736.398000,1.173753e-02
537.426000,736.398000,2.285078e-03
545.346000,736.398000,1.349572e-02
546.336000,736.398000,9.280023e-02
547.326000,736.398000,5.649029e-02
548.316000,736.398000,9.230692e-02
549.306000,736.398000,8.749606e-02
551.286000,736.398000,8.727189e-02
552.276000,736.398000,3.563175e-01
553.266000,736.398000,2.974093e-01
554.256000,736.398000,2.186238e-02
555.246000,736.398000,1.493994e-01
556.236000,736.398000,8.654326e-02
452.286000,735.408000,1.725150e-02
453.276000,735.408000,2.485859e-02
455.256000,735.408000,1.959525e-03
459.216000,735.408000,1.046483e-01
460.206000,735.408000,2.645025e-01
461.196000,735.408000,4.507043e-02
473.076000,735.408000,1.410567e-01
474.066000,735.408000,2.937469e-01
475.056000,735.408000,1.900689e-01
476.046000,735.408000,8.469350e-04
477.036000,735.408000,4.548718e-03
488.916000,735.408000,4.887563e-02
489.906000,735.408000,4.677953e-02
494.856000,735.408000,1.306698e-01
495.846000,735.408000,1.130993e-02
498.816000,735.408000,3.367974e-02
499.806000,735.408000,5.025962e-02
504.756000,735.408000,4.737275e-02
505.746000,735.408000,1.763631e-01
506.736000,735.408000,9.514976e-02
509.706000,735.408000,1.722244e-02
510.696000,735.408000,2.989714e-01
511.686000,735.408000,2.628193e-01
512.676000,735.408000,1.754806e-01
513.666000,735.408000,1.174217e-01
514.656000,735.408000,3.673376e-01
515.646000,735.408000,4.338524e-01
516.636000,735.408000,5.213579e-01
517.626000,735.408000,5.186996e-01
518.616000,735.408000,2.809140e-01
519.606000,735.408000,3.294038e-02
525.546000,735.408000,7.743537e-02
526.536000,735.408000,2.466010e-01
527.526000,735.408000,7.847792e-02
528.516000,735.408000,3.424652e-01
529.506000,735.408000,3.432096e-01
530.496000,735.408000,8.644848e-01
531.486000,735.408000,2.699715e-01
536.436000,735.408000,5.352697e-01
537.426000,735.408000,4.938571e-01
538.416000,735.408000,9.933922e-02
551.286000,735.408000,2.675875e-01
552.276000,735.408000,1.068103e+00
553.266000,735.408000,9.990433e-01
554.256000,735.408000,2.578505e-01
555.246000,735.408000,6.349806e-02
452.286000,734.418000,3.558965e-03
453.276000,734.418000,2.027601e-02
455.256000,734.418000,5.250331e-02
456.246000,734.418000,2.858102e-02
459.216000,734.418000,9.795240e-02
460.206000,734.418000,5.024612e-01
461.196000,734.418000,4.766542e-01
462.186000,734.418000,5.116444e-01
463.176000,734.418000,6.530222e-01
464.166000,734.418000,7.336581e-01
473.076000,734.418000,1.251048e-01
474.066000,734.418000,2.672741e-01
475.056000,734.418000,1.840236e-02
487.926000,734.418000,3.270702e-02
488.916000,734.418000,1.579810e-01
489.906000,734.418000,1.809635e-03
492.876000,734.418000,3.339009e-02
493.866000,734.418000,1.058365e-01
494.856000,734.418000,1.645750e-03
499.806000,734.418000,4.765505e-02
500.796000,734.418000,9.568865e-03
504.756000,734.418000,8.168090e-02
505.746000,734.418000,5.938202e-03
509.706000,734.418000,9.886536e-02
510.696000,734.418000,1.378578e-01
511.686000,734.418000,1.617335e-01
512.676000,734.418000,2.387142e-01
513.666000,734.418000,3.430696e-01
514.656000,734.418000,1.294354e-01
515.646000,734.418000,2.737988e-01
516.636000,734.418000,6.098880e-01
517.626000,734.418000,6.339809e-01
518.616000,734.418000,6.479737e-01
519.606000,734.418000,5.170374e-01
520.596000,734.418000,2.038196e-02
527.526000,734.418000,2.025889e-01
528.516000,734.418000,9.143142e-01
529.506000,734.418000,1.211420e+00
530.496000,734.418000,1.330708e+00
531.486000,734.418000,3.843265e-01
532.476000,734.418000,2.628297e-02
537.426000,734.418000,5.606548e-01
538.416000,734.418000,6.661204e-01
539.406000,734.418000,5.414669e-02
540.396000,734.418000,1.918626e-03
543.366000,734.418000,5.652518e-02
544.356000,734.418000,3.027903e-02
549.306000,734.418000,7.389848e-02
550.296000,734.418000,1.677487e-02
551.286000,734.418000,8.720772e-01
552.276000,734.418000,8.287519e-01
553.266000,734.418000,6.007768e-01
554.256000,734.418000,2.572568e-03
455.256000,733.428000,2.114060e-03
456.246000,733.428000,2.024607e-02
458.226000,733.428000,6.731723e-02
459.216000,733.428000,6.700227e-02
460.206000,733.428000,5.381638e-01
461.196000,733.428000,7.728035e-01
462.186000,733.428000,7.392863e-01
463.176000,733.428000,1.419247e-01
464.166000,733.428000,2.513320e-01
472.086000,733.428000,5.157312e-02
473.076000,733.428000,4.484133e-01
474.066000,733.428000,2.779719e-02
486.936000,733.428000,5.224857e-02
487.926000,733.428000,9.095954e-02
492.876000,733.428000,3.587665e-02
493.866000,733.428000,1.381799e-01
499.806000,733.428000,1.100703e-01
500.796000,733.428000,1.627090e-03
508.716000,733.428000,3.988370e-02
509.706000,733.428000,3.649175e-01
510.696000,733.428000,3.348474e-01
511.686000,733.428000,1.490414e-01
512.676000,733.428000,2.750980e-02
513.666000,733.428000,2.871149e-01
514.656000,733.428000,3.745074e-01
515.646000,733.428000,1.124445e-01
516.636000,733.428000,3.909022e-01
517.626000,733.428000,7.095409e-01
518.616000,733.428000,7.524890e-01
519.606000,733.428000,8.012283e-01
520.596000,733.428000,8.199514e-01
521.586000,733.428000,5.336026e-01
528.516000,733.428000,3.057862e-02
529.506000,733.428000,1.112211e+00
530.496000,733.428000,1.644718e+00
531.486000,733.428000,1.188949e+00
538.416000,733.428000,3.988701e-01
539.406000,733.428000,4.310215e-01
540.396000,733.428000,4.211023e-01
541.386000,733.428000,3.326844e-01
542.376000,733.428000,3.257461e-01
543.366000,733.428000,2.166663e-01
544.356000,733.428000,2.761408e-01
546.336000,733.428000,8.649877e-02
548.316000,733.428000,4.865706e-01
549.306000,733.428000,7.159990e-01
550.296000,733.428000,8.131133e-02
557.226000,733.428000,8.428562e-02
558.216000,733.428000,7.315613e-03
451.296000,732.438000,2.854882e-02
452.286000,732.438000,1.500963e-01
458.226000,732.438000,8.314065e-02
459.216000,732.438000,7.334341e-01
460.206000,732.438000,8.664957e-01
461.196000,732.438000,9.656030e-01
462.186000,732.438000,9.167323e-01
471.096000,732.438000,4.777264e-03
472.086000,732.438000,3.748208e-01
473.076000,732.438000,3.522132e-01
474.066000,732.438000,2.442849e-03
486.936000,732.438000,4.168344e-02
506.736000,732.438000,4.670725e-03
507.726000,732.438000,3.969373e-02
509.706000,732.438000,1.021923e-01
510.696000,732.438000,5.891916e-01
511.686000,732.438000,6.092215e-02
512.676000,732.438000,8.606762e-02
513.666000,732.438000,3.355490e-01
514.656000,732.438000,5.534034e-01
515.646000,732.438000,7.835770e-01
516.636000,732.438000,2.316779e-01
517.626000,732.438000,8.471914e-01
518.616000,732.438000,8.467268e-01
519.606000,732.438000,8.977971e-01
520.596000,732.438000,9.148172e-01
521.586000,732.438000,6.527227e-01
525.546000,732.438000,3.792626e-01
526.536000,732.438000,2.377398e-01
529.506000,732.438000,2.132322e-01
530.496000,732.438000,7.898526e-01
531.486000,732.438000,1.880338e+00
532.476000,732.438000,3.077370e-01
542.376000,732.438000,1.432713e-01
543.366000,732.438000,8.211691e-01
544.356000,732.438000,1.514824e+00
545.346000,732.438000,9.618429e-01
546.336000,732.438000,1.006937e+00
547.326000,732.438000,1.141393e+00
548.316000,732.438000,4.707357e-01
556.236000,732.438000,1.559199e-02
557.226000,732.438000,4.012357e-01
558.216000,732.438000,9.552513e-02
450.306000,731.448000,4.489641e-03
451.296000,731.448000,3.985850e-02
452.286000,731.448000,9.851708e-02
458.226000,731.448000,2.260323e-02
459.216000,731.448000,9.105966e-01
460.206000,731.448000,1.125213e+00
461.196000,731.448000,1.199258e+00
462.186000,731.448000,8.163091e-01
471.096000,731.448000,5.155982e-03
472.086000,731.448000,5.322879e-01
473.076000,731.448000,5.405207e-01
474.066000,731.448000,4.332312e-02
483.966000,731.448000,9.841090e-02
484.956000,731.448000,4.038758e-01
487.926000,731.448000,1.718603e-02
488.916000,731.448000,2.537920e-01
505.746000,731.448000,1.030192e-01
506.736000,731.448000,6.805267e-01
507.726000,731.448000,7.183962e-01
508.716000,731.448000,1.364374e-01
509.706000,731.448000,1.545953e-01
510.696000,731.448000,4.394376e-01
511.686000,731.448000,3.384296e-01
512.676000,731.448000,5.974699e-01
513.666000,731.448000,7.403244e-01
514.656000,731.448000,5.886695e-01
515.646000,731.448000,4.641704e-01
516.636000,731.448000,1.625590e-01
517.626000,731.448000,5.531749e-01
518.616000,731.448000,1.031391e+00
519.606000,731.448000,1.067881e+00
520.596000,731.448000,1.114158e+00
521.586000,731.448000,5.892515e-01
522.576000,731.448000,1.487954e-02
526.536000,731.448000,5.210901e-01
527.526000,731.448000,3.105712e-01
529.506000,731.448000,4.001088e-03
530.496000,731.448000,9.481653e-01
531.486000,731.448000,2.102585e+00
532.476000,731.448000,6.059818e-01
534.456000,731.448000,3.119061e-02
535.446000,731.448000,1.365349e+00
536.436000,731.448000,1.303810e-01
538.416000,731.448000,2.054995e-01
539.406000,731.448000,7.995911e-01
540.396000,731.448000,7.232763e-02
542.376000,731.448000,1.946655e-02
