index,x,y,flow
0,4.572360e+02,7.373880e+02,2.101011e-03
1,4.582260e+02,7.373880e+02,1.745367e-02
2,4.730760e+02,7.373880e+02,4.183740e-02
3,4.740660e+02,7.373880e+02,1.469074e-01
4,4.750560e+02,7.373880e+02,1.535580e-01
5,4.760460e+02,7.373880e+02,1.346648e-01
6,4.770360e+02,7.373880e+02,3.838728e-02
7,4.928760e+02,7.373880e+02,4.014771e-03
8,5.077260e+02,7.373880e+02,1.389825e-03
9,5.097060e+02,7.373880e+02,4.670297e-03
10,5.106960e+02,7.373880e+02,2.165286e-02
11,5.116860e+02,7.373880e+02,5.301633e-03
12,5.126760e+02,7.373880e+02,1.962010e-01
13,5.136660e+02,7.373880e+02,7.957109e-02
14,5.146560e+02,7.373880e+02,8.798543e-02
15,5.156460e+02,7.373880e+02,5.648148e-02
16,5.166360e+02,7.373880e+02,1.626047e-01
17,5.176260e+02,7.373880e+02,1.837801e-01
18,5.186160e+02,7.373880e+02,2.537584e-01
19,5.196060e+02,7.373880e+02,2.575251e-01
20,5.235660e+02,7.373880e+02,3.606508e-02
21,5.245560e+02,7.373880e+02,2.192943e-01
22,5.255460e+02,7.373880e+02,8.793827e-01
23,5.265360e+02,7.373880e+02,7.192077e-01
24,5.275260e+02,7.373880e+02,2.641755e-01
25,5.285160e+02,7.373880e+02,6.908469e-01
26,5.295060e+02,7.373880e+02,6.960239e-01
27,5.304960e+02,7.373880e+02,2.590359e-01
28,5.314860e+02,7.373880e+02,8.993062e-03
29,5.324760e+02,7.373880e+02,1.304415e-02
30,5.384160e+02,7.373880e+02,7.221910e-03
31,5.394060e+02,7.373880e+02,1.292681e-02
32,5.403960e+02,7.373880e+02,5.576676e-02
33,5.413860e+02,7.373880e+02,7.690067e-02
34,5.423760e+02,7.373880e+02,1.719970e-01
35,5.433660e+02,7.373880e+02,3.045019e-01
36,5.443560e+02,7.373880e+02,2.744922e-01
37,5.453460e+02,7.373880e+02,4.925116e-01
38,5.463360e+02,7.373880e+02,8.533563e-01
39,5.473260e+02,7.373880e+02,8.824502e-01
40,5.483160e+02,7.373880e+02,9.260415e-01
41,5.493060e+02,7.373880e+02,7.008429e-01
42,5.502960e+02,7.373880e+02,5.404976e-02
43,5.562360e+02,7.373880e+02,1.028797e-01
44,4.542660e+02,7.363980e+02,1.213835e-03
45,4.552560e+02,7.363980e+02,1.064448e-02
46,4.562460e+02,7.363980e+02,3.067910e-03
47,4.572360e+02,7.363980e+02,5.645684e-03
48,4.592160e+02,7.363980e+02,1.691490e-03
49,4.730760e+02,7.363980e+02,3.584908e-02
50,4.740660e+02,7.363980e+02,1.731786e-01
51,4.750560e+02,7.363980e+02,1.450407e-01
52,4.760460e+02,7.363980e+02,4.600742e-02
53,4.899060e+02,7.363980e+02,5.967006e-02
54,4.908960e+02,7.363980e+02,3.387778e-02
55,4.918860e+02,7.363980e+02,7.967263e-03
56,4.928760e+02,7.363980e+02,7.877577e-03
57,4.948560e+02,7.363980e+02,1.243215e-02
58,4.958460e+02,7.363980e+02,2.430941e-02
59,4.988160e+02,7.363980e+02,5.098669e-02
60,4.998060e+02,7.363980e+02,7.542943e-02
61,5.067360e+02,7.363980e+02,5.863789e-02
62,5.077260e+02,7.363980e+02,6.625819e-02
63,5.106960e+02,7.363980e+02,2.389685e-01
64,5.116860e+02,7.363980e+02,5.622663e-02
65,5.126760e+02,7.363980e+02,1.679556e-01
66,5.136660e+02,7.363980e+02,3.198628e-01
67,5.146560e+02,7.363980e+02,3.127252e-01
68,5.156460e+02,7.363980e+02,4.035027e-01
69,5.166360e+02,7.363980e+02,4.250667e-01
70,5.176260e+02,7.363980e+02,3.928116e-01
71,5.186160e+02,7.363980e+02,1.781955e-01
72,5.196060e+02,7.363980e+02,6.219269e-02
73,5.245560e+02,7.363980e+02,2.325660e-01
74,5.255460e+02,7.363980e+02,3.514214e-01
75,5.265360e+02,7.363980e+02,8.967990e-01
76,5.275260e+02,7.363980e+02,1.062000e-01
77,5.285160e+02,7.363980e+02,7.451302e-01
78,5.295060e+02,7.363980e+02,8.877728e-01
79,5.304960e+02,7.363980e+02,8.457775e-01
80,5.314860e+02,7.363980e+02,2.051419e-01
81,5.324760e+02,7.363980e+02,2.019201e-02
82,5.364360e+02,7.363980e+02,1.173753e-02
83,5.374260e+02,7.363980e+02,2.285078e-03
84,5.453460e+02,7.363980e+02,1.349572e-02
85,5.463360e+02,7.363980e+02,9.280023e-02
86,5.473260e+02,7.363980e+02,5.649029e-02
87,5.483160e+02,7.363980e+02,9.230692e-02
88,5.493060e+02,7.363980e+02,8.749606e-02
89,5.512860e+02,7.363980e+02,8.727189e-02
90,5.522760e+02,7.363980e+02,3.563175e-01
91,5.532660e+02,7.363980e+02,2.974093e-01
92,5.542560e+02,7.363980e+02,2.186238e-02
93,5.552460e+02,7.363980e+02,1.493994e-01
94,5.562360e+02,7.363980e+02,8.654326e-02
95,4.522860e+02,7.354080e+02,1.725150e-02
96,4.532760e+02,7.354080e+02,2.485859e-02
97,4.552560e+02,7.354080e+02,1.959525e-03
98,4.592160e+02,7.354080e+02,1.046483e-01
99,4.602060e+02,7.354080e+02,2.645025e-01
100,4.611960e+02,7.354080e+02,4.507043e-02
101,4.730760e+02,7.354080e+02,1.410567e-01
102,4.740660e+02,7.354080e+02,2.937469e-01
103,4.750560e+02,7.354080e+02,1.900689e-01
104,4.760460e+02,7.354080e+02,8.469350e-04
105,4.770360e+02,7.354080e+02,4.548718e-03
106,4.889160e+02,7.354080e+02,4.887563e-02
107,4.899060e+02,7.354080e+02,4.677953e-02
108,4.948560e+02,7.354080e+02,1.306698e-01
109,4.958460e+02,7.354080e+02,1.130993e-02
110,4.988160e+02,7.354080e+02,3.367974e-02
111,4.998060e+02,7.354080e+02,5.025962e-02
112,5.047560e+02,7.354080e+02,4.737275e-02
113,5.057460e+02,7.354080e+02,1.763631e-01
114,5.067360e+02,7.354080e+02,9.514976e-02
115,5.097060e+02,7.354080e+02,1.722244e-02
116,5.106960e+02,7.354080e+02,2.989714e-01
117,5.116860e+02,7.354080e+02,2.628193e-01
118,5.126760e+02,7.354080e+02,1.754806e-01
119,5.136660e+02,7.354080e+02,1.174217e-01
120,5.146560e+02,7.354080e+02,3.673376e-01
121,5.156460e+02,7.354080e+02,4.338524e-01
122,5.166360e+02,7.354080e+02,5.213579e-01
123,5.176260e+02,7.354080e+02,5.186996e-01
124,5.186160e+02,7.354080e+02,2.809140e-01
125,5.196060e+02,7.354080e+02,3.294038e-02
126,5.255460e+02,7.354080e+02,7.743537e-02
127,5.265360e+02,7.354080e+02,2.466010e-01
128,5.275260e+02,7.354080e+02,7.847792e-02
129,5.285160e+02,7.354080e+02,3.424652e-01
130,5.295060e+02,7.354080e+02,3.432096e-01
131,5.304960e+02,7.354080e+02,8.644848e-01
132,5.314860e+02,7.354080e+02,2.699715e-01
133,5.364360e+02,7.354080e+02,5.352697e-01
134,5.374260e+02,7.354080e+02,4.938571e-01
135,5.384160e+02,7.354080e+02,9.933922e-02
136,5.512860e+02,7.354080e+02,2.675875e-01
137,5.522760e+02,7.354080e+02,1.068103e+00
138,5.532660e+02,7.354080e+02,9.990433e-01
139,5.542560e+02,7.354080e+02,2.578505e-01
140,5.552460e+02,7.354080e+02,6.349806e-02
141,4.522860e+02,7.344180e+02,3.558965e-03
142,4.532760e+02,7.344180e+02,2.027601e-02
143,4.552560e+02,7.344180e+02,5.250331e-02
144,4.562460e+02,7.344180e+02,2.858102e-02
145,4.592160e+02,7.344180e+02,9.795240e-02
146,4.602060e+02,7.344180e+02,5.024612e-01
147,4.611960e+02,7.344180e+02,4.766542e-01
148,4.621860e+02,7.344180e+02,5.116444e-01
149,4.631760e+02,7.344180e+02,6.530222e-01
150,4.641660e+02,7.344180e+02,7.336581e-01
151,4.730760e+02,7.344180e+02,1.251048e-01
152,4.740660e+02,7.344180e+02,2.672741e-01
153,4.750560e+02,7.344180e+02,1.840236e-02
154,4.879260e+02,7.344180e+02,3.270702e-02
155,4.889160e+02,7.344180e+02,1.579810e-01
156,4.899060e+02,7.344180e+02,1.809635e-03
157,4.928760e+02,7.344180e+02,3.339009e-02
158,4.938660e+02,7.344180e+02,1.058365e-01
159,4.948560e+02,7.344180e+02,1.645750e-03
160,4.998060e+02,7.344180e+02,4.765505e-02
161,5.007960e+02,7.344180e+02,9.568865e-03
162,5.047560e+02,7.344180e+02,8.168090e-02
163,5.057460e+02,7.344180e+02,5.938202e-03
164,5.097060e+02,7.344180e+02,9.886536e-02
165,5.106960e+02,7.344180e+02,1.378578e-01
166,5.116860e+02,7.344180e+02,1.617335e-01
167,5.126760e+02,7.344180e+02,2.387142e-01
168,5.136660e+02,7.344180e+02,3.430696e-01
169,5.146560e+02,7.344180e+02,1.294354e-01
170,5.156460e+02,7.344180e+02,2.737988e-01
171,5.166360e+02,7.344180e+02,6.098880e-01
172,5.176260e+02,7.344180e+02,6.339809e-01
173,5.186160e+02,7.344180e+02,6.479737e-01
174,5.196060e+02,7.344180e+02,5.170374e-01
175,5.205960e+02,7.344180e+02,2.038196e-02
176,5.275260e+02,7.344180e+02,2.025889e-01
177,5.285160e+02,7.344180e+02,9.143142e-01
178,5.295060e+02,7.344180e+02,1.211420e+00
179,5.304960e+02,7.344180e+02,1.330708e+00
180,5.314860e+02,7.344180e+02,3.843265e-01
181,5.324760e+02,7.344180e+02,2.628297e-02
182,5.374260e+02,7.344180e+02,5.606548e-01
183,5.384160e+02,7.344180e+02,6.661204e-01
184,5.394060e+02,7.344180e+02,5.414669e-02
185,5.403960e+02,7.344180e+02,1.918626e-03
186,5.433660e+02,7.344180e+02,5.652518e-02
187,5.443560e+02,7.344180e+02,3.027903e-02
188,5.493060e+02,7.344180e+02,7.389848e-02
189,5.502960e+02,7.344180e+02,1.677487e-02
190,5.512860e+02,7.344180e+02,8.720772e-01
191,5.522760e+02,7.344180e+02,8.287519e-01
192,5.532660e+02,7.344180e+02,6.007768e-01
193,5.542560e+02,7.344180e+02,2.572568e-03
194,4.552560e+02,7.334280e+02,2.114060e-03
195,4.562460e+02,7.334280e+02,2.024607e-02
196,4.582260e+02,7.334280e+02,6.731723e-02
197,4.592160e+02,7.334280e+02,6.700227e-02
198,4.602060e+02,7.334280e+02,5.381638e-01
199,4.611960e+02,7.334280e+02,7.728035e-01
200,4.621860e+02,7.334280e+02,7.392863e-01
201,4.631760e+02,7.334280e+02,1.419247e-01
202,4.641660e+02,7.334280e+02,2.513320e-01
203,4.720860e+02,7.334280e+02,5.157312e-02
204,4.730760e+02,7.334280e+02,4.484133e-01
205,4.740660e+02,7.334280e+02,2.779719e-02
206,4.869360e+02,7.334280e+02,5.224857e-02
207,4.879260e+02,7.334280e+02,9.095954e-02
208,4.928760e+02,7.334280e+02,3.587665e-02
209,4.938660e+02,7.334280e+02,1.381799e-01
