Speed =, 444.779268
543.366000,727.488000,9.668170e-01
544.356000,727.488000,3.373240e-01
553.266000,727.488000,7.275072e-02
554.256000,727.488000,6.133678e-01
555.246000,727.488000,5.307404e-01
556.236000,727.488000,6.587631e-01
557.226000,727.488000,6.734073e-01
558.216000,727.488000,6.662712e-01
559.206000,727.488000,2.555153e-01
447.336000,726.498000,3.172641e-04
448.326000,726.498000,6.650657e-03
449.316000,726.498000,6.997382e-03
451.296000,726.498000,3.443756e-02
452.286000,726.498000,2.121653e-02
458.226000,726.498000,1.855949e-02
459.216000,726.498000,1.291227e-01
460.206000,726.498000,2.363763e-02
461.196000,726.498000,1.277616e-01
462.186000,726.498000,9.157740e-02
463.176000,726.498000,1.328484e-01
464.166000,726.498000,4.376506e-01
470.106000,726.498000,2.583058e-01
471.096000,726.498000,3.129775e-01
472.086000,726.498000,2.989641e-01
473.076000,726.498000,3.239062e-01
474.066000,726.498000,2.954819e-01
475.056000,726.498000,2.479575e-01
476.046000,726.498000,2.121048e-01
477.036000,726.498000,2.613669e-02
478.026000,726.498000,4.661211e-02
479.016000,726.498000,1.108280e-01
480.006000,726.498000,2.873532e-01
480.996000,726.498000,3.260791e-01
481.986000,726.498000,3.711039e-01
482.976000,726.498000,3.932485e-01
483.966000,726.498000,3.937122e-01
484.956000,726.498000,2.704068e-02
487.926000,726.498000,4.366347e-02
488.916000,726.498000,1.643943e-01
489.906000,726.498000,1.865988e-01
490.896000,726.498000,6.909922e-02
491.886000,726.498000,2.632597e-01
492.876000,726.498000,1.063669e-01
493.866000,726.498000,6.549880e-02
494.856000,726.498000,3.745642e-02
495.846000,726.498000,7.385905e-02
496.836000,726.498000,2.149846e-01
497.826000,726.498000,1.657638e-01
500.796000,726.498000,2.502365e-03
501.786000,726.498000,8.333601e-02
506.736000,726.498000,1.056896e-01
507.726000,726.498000,4.578154e-01
508.716000,726.498000,4.390148e-01
509.706000,726.498000,4.260417e-01
510.696000,726.498000,4.302708e-01
511.686000,726.498000,4.438400e-01
512.676000,726.498000,4.575460e-01
513.666000,726.498000,4.678214e-01
514.656000,726.498000,4.766461e-01
515.646000,726.498000,4.654949e-01
516.636000,726.498000,4.047950e-01
517.626000,726.498000,4.934824e-01
518.616000,726.498000,4.942264e-01
519.606000,726.498000,5.055165e-01
520.596000,726.498000,4.403524e-01
521.586000,726.498000,5.482502e-01
522.576000,726.498000,4.374431e-01
523.566000,726.498000,4.758686e-01
524.556000,726.498000,6.843973e-01
525.546000,726.498000,3.580673e-01
526.536000,726.498000,2.298423e-01
527.526000,726.498000,6.319481e-01
528.516000,726.498000,7.644153e-01
529.506000,726.498000,7.244681e-01
530.496000,726.498000,3.293934e-01
531.486000,726.498000,4.244606e-01
532.476000,726.498000,2.945047e-01
533.466000,726.498000,3.242357e-02
535.446000,726.498000,4.716642e-02
536.436000,726.498000,2.925264e-01
537.426000,726.498000,2.877407e-01
538.416000,726.498000,3.975607e-01
539.406000,726.498000,7.728997e-01
540.396000,726.498000,9.439606e-01
541.386000,726.498000,1.014673e+00
542.376000,726.498000,8.370249e-01
543.366000,726.498000,8.982040e-01
544.356000,726.498000,4.376939e-01
551.286000,726.498000,5.336151e-02
552.276000,726.498000,2.934489e-01
553.266000,726.498000,4.334242e-01
554.256000,726.498000,5.692441e-01
555.246000,726.498000,1.921614e-01
556.236000,726.498000,5.846558e-01
557.226000,726.498000,8.447342e-01
558.216000,726.498000,8.346389e-01
559.206000,726.498000,5.199420e-01
560.196000,726.498000,4.670272e-02
447.336000,725.508000,8.562545e-03
451.296000,725.508000,5.418819e-02
452.286000,725.508000,7.584867e-02
453.276000,725.508000,9.472128e-03
454.266000,725.508000,8.917030e-03
455.256000,725.508000,6.291231e-02
456.246000,725.508000,7.164353e-02
458.226000,725.508000,1.860163e-01
459.216000,725.508000,1.492581e-01
460.206000,725.508000,4.286146e-02
461.196000,725.508000,6.180458e-03
462.186000,725.508000,9.191970e-03
464.166000,725.508000,1.958633e-01
470.106000,725.508000,2.760812e-01
471.096000,725.508000,3.496262e-01
472.086000,725.508000,3.723562e-01
473.076000,725.508000,3.603436e-01
474.066000,725.508000,3.490052e-01
475.056000,725.508000,4.317264e-01
476.046000,725.508000,4.004165e-01
477.036000,725.508000,3.261100e-01
478.026000,725.508000,3.932733e-01
479.016000,725.508000,3.605341e-01
480.006000,725.508000,4.140203e-01
480.996000,725.508000,4.196433e-01
481.986000,725.508000,4.793357e-01
482.976000,725.508000,5.182842e-01
483.966000,725.508000,4.301586e-01
484.956000,725.508000,7.614887e-03
486.936000,725.508000,2.369984e-01
487.926000,725.508000,4.865934e-01
488.916000,725.508000,3.875543e-01
489.906000,725.508000,4.049776e-01
490.896000,725.508000,2.190316e-01
491.886000,725.508000,1.535858e-01
492.876000,725.508000,1.575493e-01
493.866000,725.508000,1.027483e-01
494.856000,725.508000,1.546406e-01
495.846000,725.508000,1.271886e-01
496.836000,725.508000,1.889183e-01
497.826000,725.508000,3.592370e-03
499.806000,725.508000,2.173141e-02
500.796000,725.508000,1.555900e-01
501.786000,725.508000,3.713098e-01
502.776000,725.508000,4.484532e-01
503.766000,725.508000,1.596122e-01
505.746000,725.508000,6.568010e-04
506.736000,725.508000,6.485094e-02
507.726000,725.508000,2.796367e-01
508.716000,725.508000,4.935322e-01
509.706000,725.508000,4.862933e-01
510.696000,725.508000,4.779886e-01
511.686000,725.508000,4.832869e-01
512.676000,725.508000,4.935492e-01
513.666000,725.508000,5.033599e-01
514.656000,725.508000,5.126010e-01
515.646000,725.508000,5.221706e-01
516.636000,725.508000,5.310312e-01
517.626000,725.508000,5.347953e-01
518.616000,725.508000,5.391558e-01
519.606000,725.508000,5.428308e-01
520.596000,725.508000,5.791990e-01
521.586000,725.508000,5.581191e-01
522.576000,725.508000,5.891442e-01
523.566000,725.508000,6.506423e-01
524.556000,725.508000,7.540190e-01
525.546000,725.508000,7.737333e-01
