index,x,y,progress
196,4.115000e+02,6.185000e+02,4.404649e-09
197,4.125000e+02,6.185000e+02,4.427868e-09
198,3.905000e+02,6.175000e+02,1.935915e-09
199,3.915000e+02,6.175000e+02,1.957754e-09
200,3.935000e+02,6.175000e+02,2.001686e-09
201,3.945000e+02,6.175000e+02,2.023670e-09
202,3.955000e+02,6.175000e+02,2.047247e-09
203,3.965000e+02,6.175000e+02,2.077867e-09
204,4.095000e+02,6.175000e+02,4.422972e-09
205,4.105000e+02,6.175000e+02,4.452618e-09
206,4.115000e+02,6.175000e+02,4.479114e-09
207,4.125000e+02,6.175000e+02,4.506792e-09
208,4.135000e+02,6.175000e+02,4.539490e-09
209,3.915000e+02,6.165000e+02,2.063525e-09
210,3.925000e+02,6.165000e+02,2.080112e-09
211,3.935000e+02,6.165000e+02,2.095831e-09
212,3.945000e+02,6.165000e+02,2.111822e-09
213,3.955000e+02,6.165000e+02,2.133508e-09
214,3.965000e+02,6.165000e+02,2.167217e-09
215,4.085000e+02,6.165000e+02,4.473873e-09
216,4.095000e+02,6.165000e+02,4.506666e-09
217,4.105000e+02,6.165000e+02,4.531859e-09
218,4.115000e+02,6.165000e+02,4.558495e-09
219,4.125000e+02,6.165000e+02,4.591468e-09
220,3.875000e+02,6.155000e+02,2.163797e-09
221,3.905000e+02,6.155000e+02,2.231153e-09
222,3.925000e+02,6.155000e+02,2.247713e-09
223,3.935000e+02,6.155000e+02,2.252909e-09
224,3.965000e+02,6.155000e+02,2.317755e-09
225,4.085000e+02,6.155000e+02,4.592765e-09
226,4.095000e+02,6.155000e+02,4.614063e-09
227,4.105000e+02,6.155000e+02,4.634023e-09
228,4.115000e+02,6.155000e+02,4.660247e-09
229,4.125000e+02,6.155000e+02,4.698260e-09
230,3.825000e+02,6.145000e+02,1.951725e-09
231,3.835000e+02,6.145000e+02,2.069312e-09
232,3.875000e+02,6.145000e+02,2.428674e-09
233,3.895000e+02,6.145000e+02,2.504086e-09
234,3.905000e+02,6.145000e+02,2.521456e-09
235,4.145000e+02,6.145000e+02,4.914231e-09
236,4.155000e+02,6.145000e+02,4.939893e-09
237,4.165000e+02,6.145000e+02,4.953670e-09
238,3.805000e+02,6.135000e+02,2.009562e-09
239,3.815000e+02,6.135000e+02,2.158760e-09
240,3.825000e+02,6.135000e+02,2.270277e-09
241,3.835000e+02,6.135000e+02,2.367578e-09
242,3.875000e+02,6.135000e+02,2.770230e-09
243,3.885000e+02,6.135000e+02,2.846347e-09
244,3.925000e+02,6.135000e+02,2.965063e-09
245,3.935000e+02,6.135000e+02,2.954539e-09
246,4.145000e+02,6.135000e+02,5.019945e-09
247,4.155000e+02,6.135000e+02,5.027400e-09
248,4.165000e+02,6.135000e+02,5.031502e-09
249,3.785000e+02,6.125000e+02,1.941040e-09
250,3.795000e+02,6.125000e+02,2.190734e-09
251,3.805000e+02,6.125000e+02,2.367585e-09
252,3.825000e+02,6.125000e+02,2.591294e-09
253,3.835000e+02,6.125000e+02,2.685696e-09
254,3.935000e+02,6.125000e+02,3.536373e-09
255,4.145000e+02,6.125000e+02,5.130448e-09
256,4.155000e+02,6.125000e+02,5.120341e-09
257,4.165000e+02,6.125000e+02,5.113812e-09
258,3.785000e+02,6.115000e+02,2.276134e-09
259,3.795000e+02,6.115000e+02,2.511452e-09
260,3.805000e+02,6.115000e+02,2.680204e-09
261,3.815000e+02,6.115000e+02,2.807662e-09
262,3.945000e+02,6.115000e+02,4.146344e-09
263,4.135000e+02,6.115000e+02,5.276647e-09
264,4.145000e+02,6.115000e+02,5.250851e-09
265,3.785000e+02,6.105000e+02,2.558322e-09
266,3.795000e+02,6.105000e+02,2.780996e-09
267,3.805000e+02,6.105000e+02,2.945841e-09
268,3.815000e+02,6.105000e+02,3.076833e-09
269,3.825000e+02,6.105000e+02,3.192635e-09
270,3.925000e+02,6.105000e+02,4.749554e-09
271,3.955000e+02,6.105000e+02,4.662996e-09
272,3.975000e+02,6.105000e+02,4.661077e-09
273,4.125000e+02,6.105000e+02,5.439383e-09
274,4.135000e+02,6.105000e+02,5.398683e-09
275,4.145000e+02,6.105000e+02,5.362143e-09
276,4.155000e+02,6.105000e+02,5.330042e-09
277,3.795000e+02,6.095000e+02,3.019654e-09
278,3.805000e+02,6.095000e+02,3.175797e-09
279,3.815000e+02,6.095000e+02,3.303852e-09
280,3.825000e+02,6.095000e+02,3.432520e-09
281,3.875000e+02,6.095000e+02,4.656545e-09
282,3.925000e+02,6.095000e+02,5.157137e-09
283,3.935000e+02,6.095000e+02,5.146739e-09
284,3.945000e+02,6.095000e+02,5.119743e-09
285,3.955000e+02,6.095000e+02,5.085541e-09
286,3.975000e+02,6.095000e+02,5.077154e-09
287,4.055000e+02,6.095000e+02,5.773303e-09
288,4.065000e+02,6.095000e+02,5.772738e-09
289,4.125000e+02,6.095000e+02,5.554774e-09
290,4.135000e+02,6.095000e+02,5.505449e-09
291,4.145000e+02,6.095000e+02,5.461734e-09
292,3.795000e+02,6.085000e+02,3.237694e-09
293,3.805000e+02,6.085000e+02,3.382929e-09
294,3.815000e+02,6.085000e+02,3.510740e-09
295,3.825000e+02,6.085000e+02,3.658238e-09
296,3.875000e+02,6.085000e+02,5.040024e-09
297,3.925000e+02,6.085000e+02,5.452742e-09
298,3.935000e+02,6.085000e+02,5.434228e-09
299,3.945000e+02,6.085000e+02,5.415303e-09
300,4.045000e+02,6.085000e+02,5.839672e-09
301,4.055000e+02,6.085000e+02,5.847314e-09
302,4.065000e+02,6.085000e+02,5.844232e-09
303,4.075000e+02,6.085000e+02,5.831979e-09
304,4.115000e+02,6.085000e+02,5.699634e-09
305,4.125000e+02,6.085000e+02,5.652137e-09
306,4.135000e+02,6.085000e+02,5.602955e-09
307,3.795000e+02,6.075000e+02,3.452239e-09
308,3.805000e+02,6.075000e+02,3.595703e-09
309,3.815000e+02,6.075000e+02,3.736283e-09
310,3.825000e+02,6.075000e+02,3.913922e-09
311,3.905000e+02,6.075000e+02,5.683929e-09
312,3.935000e+02,6.075000e+02,5.667579e-09
313,3.945000e+02,6.075000e+02,5.652398e-09
314,4.045000e+02,6.075000e+02,5.893909e-09
315,4.055000e+02,6.075000e+02,5.894132e-09
316,4.065000e+02,6.075000e+02,5.889285e-09
317,4.075000e+02,6.075000e+02,5.878851e-09
318,4.085000e+02,6.075000e+02,5.862135e-09
319,4.095000e+02,6.075000e+02,5.838722e-09
320,4.105000e+02,6.075000e+02,5.807991e-09
321,4.115000e+02,6.075000e+02,5.770984e-09
322,4.125000e+02,6.075000e+02,5.730016e-09
323,4.135000e+02,6.075000e+02,5.686570e-09
324,3.685000e+02,6.065000e+02,7.307601e-10
325,3.695000e+02,6.065000e+02,8.707260e-10
326,3.775000e+02,6.065000e+02,3.242162e-09
327,3.805000e+02,6.065000e+02,3.854619e-09
328,3.815000e+02,6.065000e+02,4.018000e-09
329,3.855000e+02,6.065000e+02,5.097544e-09
330,3.905000e+02,6.065000e+02,5.851132e-09
331,3.915000e+02,6.065000e+02,5.868876e-09
332,4.045000e+02,6.065000e+02,5.933526e-09
333,4.055000e+02,6.065000e+02,5.927928e-09
334,4.065000e+02,6.065000e+02,5.920614e-09
335,4.075000e+02,6.065000e+02,5.910355e-09
336,4.085000e+02,6.065000e+02,5.896087e-09
337,4.095000e+02,6.065000e+02,5.877462e-09
338,4.105000e+02,6.065000e+02,5.853757e-09
339,4.115000e+02,6.065000e+02,5.824488e-09
340,4.125000e+02,6.065000e+02,5.790696e-09
341,3.685000e+02,6.055000e+02,9.956443e-10
342,3.695000e+02,6.055000e+02,1.156561e-09
343,3.775000e+02,6.055000e+02,3.491256e-09
344,3.875000e+02,6.055000e+02,5.740841e-09
345,3.885000e+02,6.055000e+02,5.852756e-09
346,3.895000e+02,6.055000e+02,5.921691e-09
347,3.905000e+02,6.055000e+02,5.961777e-09
348,3.915000e+02,6.055000e+02,5.983593e-09
349,3.925000e+02,6.055000e+02,5.993587e-09
350,4.045000e+02,6.055000e+02,5.967130e-09
351,4.055000e+02,6.055000e+02,5.956010e-09
352,4.065000e+02,6.055000e+02,5.945359e-09
353,4.075000e+02,6.055000e+02,5.933843e-09
354,4.085000e+02,6.055000e+02,5.920319e-09
355,4.095000e+02,6.055000e+02,5.904381e-09
356,4.105000e+02,6.055000e+02,5.885684e-09
357,4.115000e+02,6.055000e+02,5.863386e-09
358,3.675000e+02,6.045000e+02,1.072813e-09
359,3.685000e+02,6.045000e+02,1.237204e-09
360,3.695000e+02,6.045000e+02,1.410472e-09
361,3.705000e+02,6.045000e+02,1.592053e-09
362,3.715000e+02,6.045000e+02,1.783034e-09
363,3.725000e+02,6.045000e+02,2.000320e-09
364,3.775000e+02,6.045000e+02,3.737427e-09
365,3.825000e+02,6.045000e+02,4.871227e-09
366,3.835000e+02,6.045000e+02,5.107724e-09
367,3.845000e+02,6.045000e+02,5.343144e-09
368,3.875000e+02,6.045000e+02,5.860546e-09
369,3.885000e+02,6.045000e+02,5.949641e-09
370,3.895000e+02,6.045000e+02,6.005992e-09
371,3.905000e+02,6.045000e+02,6.041641e-09
372,3.915000e+02,6.045000e+02,6.065657e-09
373,3.925000e+02,6.045000e+02,6.082543e-09
374,3.935000e+02,6.045000e+02,6.095029e-09
375,4.045000e+02,6.045000e+02,6.001368e-09
376,4.055000e+02,6.045000e+02,5.983871e-09
377,4.065000e+02,6.045000e+02,5.968769e-09
378,4.075000e+02,6.045000e+02,5.954698e-09
379,4.085000e+02,6.045000e+02,5.940595e-09
380,4.095000e+02,6.045000e+02,5.925753e-09
381,4.105000e+02,6.045000e+02,5.909626e-09
382,4.115000e+02,6.045000e+02,5.891682e-09
383,3.655000e+02,6.035000e+02,9.218639e-10
384,3.665000e+02,6.035000e+02,1.091094e-09
385,3.675000e+02,6.035000e+02,1.259274e-09
386,3.685000e+02,6.035000e+02,1.435426e-09
387,3.695000e+02,6.035000e+02,1.620049e-09
388,3.705000e+02,6.035000e+02,1.809985e-09
389,3.715000e+02,6.035000e+02,2.008602e-09
390,3.725000e+02,6.035000e+02,2.232650e-09
391,3.785000e+02,6.035000e+02,4.278904e-09
392,3.795000e+02,6.035000e+02,4.521882e-09
393,3.805000e+02,6.035000e+02,4.718103e-09
394,3.815000e+02,6.035000e+02,4.911224e-09
395,3.825000e+02,6.035000e+02,5.120773e-09
396,3.835000e+02,6.035000e+02,5.336367e-09
397,3.845000e+02,6.035000e+02,5.536117e-09
398,3.855000e+02,6.035000e+02,5.707762e-09
399,3.865000e+02,6.035000e+02,5.848645e-09
400,3.875000e+02,6.035000e+02,5.955565e-09
401,3.885000e+02,6.035000e+02,6.029444e-09
402,3.895000e+02,6.035000e+02,6.077185e-09
403,3.905000e+02,6.035000e+02,6.109317e-09
404,3.915000e+02,6.035000e+02,6.133116e-09
405,3.925000e+02,6.035000e+02,6.152445e-09
406,3.935000e+02,6.035000e+02,6.170694e-09
407,4.035000e+02,6.035000e+02,6.072598e-09
408,4.045000e+02,6.035000e+02,6.042231e-09
409,4.055000e+02,6.035000e+02,6.017376e-09
410,4.065000e+02,6.035000e+02,5.996084e-09
411,4.075000e+02,6.035000e+02,5.977564e-09
412,4.085000e+02,6.035000e+02,5.961183e-09
413,4.095000e+02,6.035000e+02,5.946046e-09
414,4.105000e+02,6.035000e+02,5.930973e-09
415,4.115000e+02,6.035000e+02,5.915134e-09
416,3.645000e+02,6.025000e+02,8.683504e-10
417,3.655000e+02,6.025000e+02,1.053257e-09
418,3.665000e+02,6.025000e+02,1.228175e-09
419,3.675000e+02,6.025000e+02,1.408452e-09
420,3.685000e+02,6.025000e+02,1.602150e-09
421,3.695000e+02,6.025000e+02,1.804345e-09
422,3.705000e+02,6.025000e+02,2.011063e-09
423,3.715000e+02,6.025000e+02,2.225864e-09
424,3.795000e+02,6.025000e+02,4.726684e-09
425,3.805000e+02,6.025000e+02,4.926252e-09
426,3.815000e+02,6.025000e+02,5.121491e-09
427,3.825000e+02,6.025000e+02,5.326643e-09
428,3.845000e+02,6.025000e+02,5.691826e-09
429,3.855000e+02,6.025000e+02,5.833616e-09
430,3.865000e+02,6.025000e+02,5.950136e-09
431,3.875000e+02,6.025000e+02,6.040237e-09
432,3.885000e+02,6.025000e+02,6.103752e-09
433,3.895000e+02,6.025000e+02,6.145473e-09
434,3.905000e+02,6.025000e+02,6.173990e-09
435,3.915000e+02,6.025000e+02,6.195634e-09
436,3.925000e+02,6.025000e+02,6.215070e-09
437,3.935000e+02,6.025000e+02,6.235397e-09
438,3.945000e+02,6.025000e+02,6.256333e-09
439,3.955000e+02,6.025000e+02,6.276011e-09
440,4.045000e+02,6.025000e+02,6.093038e-09
441,4.055000e+02,6.025000e+02,6.060911e-09
442,4.065000e+02,6.025000e+02,6.032461e-09
443,4.075000e+02,6.025000e+02,6.007314e-09
444,4.085000e+02,6.025000e+02,5.986102e-09
445,4.095000e+02,6.025000e+02,5.968498e-09
446,4.105000e+02,6.025000e+02,5.952878e-09
447,4.115000e+02,6.025000e+02,5.937641e-09
448,3.635000e+02,6.015000e+02,7.707750e-10
449,3.645000e+02,6.015000e+02,9.686663e-10
450,3.655000e+02,6.015000e+02,1.155914e-09
451,3.665000e+02,6.015000e+02,1.342659e-09
452,3.675000e+02,6.015000e+02,1.542453e-09
453,3.685000e+02,6.015000e+02,1.756920e-09
454,3.695000e+02,6.015000e+02,1.978297e-09
455,3.705000e+02,6.015000e+02,2.206436e-09
456,3.715000e+02,6.015000e+02,2.440767e-09
457,3.735000e+02,6.015000e+02,2.939910e-09
458,3.745000e+02,6.015000e+02,3.224845e-09
459,3.795000e+02,6.015000e+02,4.917781e-09
460,3.805000e+02,6.015000e+02,5.125605e-09
461,3.815000e+02,6.015000e+02,5.323102e-09
462,3.835000e+02,6.015000e+02,5.690701e-09
463,3.845000e+02,6.015000e+02,5.831503e-09
464,3.855000e+02,6.015000e+02,5.949260e-09
465,3.865000e+02,6.015000e+02,6.047867e-09
466,3.885000e+02,6.015000e+02,6.179349e-09
467,3.895000e+02,6.015000e+02,6.214309e-09
468,3.905000e+02,6.015000e+02,6.237707e-09
469,3.915000e+02,6.015000e+02,6.256014e-09
470,3.925000e+02,6.015000e+02,6.273909e-09
471,3.935000e+02,6.015000e+02,6.293280e-09
472,3.945000e+02,6.015000e+02,6.313846e-09
473,3.955000e+02,6.015000e+02,6.334477e-09
474,4.045000e+02,6.015000e+02,6.154774e-09
475,4.055000e+02,6.015000e+02,6.116763e-09
476,4.095000e+02,6.015000e+02,5.997114e-09
477,4.105000e+02,6.015000e+02,5.978494e-09
478,3.635000e+02,6.005000e+02,8.577612e-10
479,3.645000e+02,6.005000e+02,1.050934e-09
480,3.655000e+02,6.005000e+02,1.247030e-09
481,3.665000e+02,6.005000e+02,1.454067e-09
482,3.675000e+02,6.005000e+02,1.676273e-09
483,3.685000e+02,6.005000e+02,1.908840e-09
484,3.695000e+02,6.005000e+02,2.148288e-09
485,3.705000e+02,6.005000e+02,2.396330e-09
486,3.715000e+02,6.005000e+02,2.642983e-09
487,3.725000e+02,6.005000e+02,2.885999e-09
488,3.735000e+02,6.005000e+02,3.134088e-09
489,3.745000e+02,6.005000e+02,3.411762e-09
490,3.795000e+02,6.005000e+02,5.126948e-09
491,3.805000e+02,6.005000e+02,5.350694e-09
492,3.825000e+02,6.005000e+02,5.719891e-09
493,3.835000e+02,6.005000e+02,5.862019e-09
494,3.845000e+02,6.005000e+02,5.976496e-09
495,3.875000e+02,6.005000e+02,6.216458e-09
496,3.885000e+02,6.005000e+02,6.257749e-09
497,3.895000e+02,6.005000e+02,6.283277e-09
498,3.905000e+02,6.005000e+02,6.300018e-09
499,3.915000e+02,6.005000e+02,6.314050e-09
500,3.925000e+02,6.005000e+02,6.328914e-09
501,3.935000e+02,6.005000e+02,6.346019e-09
502,3.945000e+02,6.005000e+02,6.365794e-09
503,3.955000e+02,6.005000e+02,6.387061e-09
504,3.965000e+02,6.005000e+02,6.405937e-09
505,4.025000e+02,6.005000e+02,6.302048e-09
506,4.035000e+02,6.005000e+02,6.260930e-09
507,3.615000e+02,5.995000e+02,5.491873e-10
508,3.625000e+02,5.995000e+02,7.451161e-10
509,3.635000e+02,5.995000e+02,9.360424e-10
510,3.645000e+02,5.995000e+02,1.128879e-09
511,3.665000e+02,5.995000e+02,1.573142e-09
512,3.675000e+02,5.995000e+02,1.817667e-09
513,3.685000e+02,5.995000e+02,2.065785e-09
514,3.695000e+02,5.995000e+02,2.320461e-09
515,3.705000e+02,5.995000e+02,2.579793e-09
516,3.715000e+02,5.995000e+02,2.829810e-09
517,3.725000e+02,5.995000e+02,3.074564e-09
518,3.735000e+02,5.995000e+02,3.328916e-09
519,3.745000e+02,5.995000e+02,3.610777e-09
520,3.805000e+02,5.995000e+02,5.615766e-09
521,3.835000e+02,5.995000e+02,6.066290e-09
522,3.875000e+02,5.995000e+02,6.318620e-09
523,3.885000e+02,5.995000e+02,6.341646e-09
524,3.895000e+02,5.995000e+02,6.355429e-09
525,3.905000e+02,5.995000e+02,6.364445e-09
526,3.915000e+02,5.995000e+02,6.373225e-09
527,3.925000e+02,5.995000e+02,6.384577e-09
528,3.935000e+02,5.995000e+02,6.399896e-09
529,3.945000e+02,5.995000e+02,6.419268e-09
530,3.965000e+02,5.995000e+02,6.455746e-09
531,3.975000e+02,5.995000e+02,6.462185e-09
532,3.985000e+02,5.995000e+02,6.457375e-09
533,4.005000e+02,5.995000e+02,6.417121e-09
534,4.015000e+02,5.995000e+02,6.385586e-09
535,4.025000e+02,5.995000e+02,6.350447e-09
536,4.035000e+02,5.995000e+02,6.314178e-09
