index,x,y,flow
280,3.825000e+02,6.095000e+02,7.520045e-08
281,3.875000e+02,6.095000e+02,4.236113e-09
282,3.925000e+02,6.095000e+02,5.003822e-08
283,3.935000e+02,6.095000e+02,4.531954e-08
284,3.945000e+02,6.095000e+02,1.086014e-08
285,3.955000e+02,6.095000e+02,1.947404e-09
286,3.975000e+02,6.095000e+02,1.000900e-08
287,4.055000e+02,6.095000e+02,2.448002e-09
288,4.065000e+02,6.095000e+02,1.531144e-09
289,4.125000e+02,6.095000e+02,9.111954e-09
290,4.135000e+02,6.095000e+02,1.474264e-08
291,4.145000e+02,6.095000e+02,7.516879e-09
292,3.795000e+02,6.085000e+02,5.418752e-08
293,3.805000e+02,6.085000e+02,1.509660e-07
294,3.815000e+02,6.085000e+02,1.513998e-07
295,3.825000e+02,6.085000e+02,9.106191e-08
296,3.875000e+02,6.085000e+02,1.034744e-09
297,3.925000e+02,6.085000e+02,2.364553e-08
298,3.935000e+02,6.085000e+02,5.769091e-08
299,3.945000e+02,6.085000e+02,2.580815e-08
300,4.045000e+02,6.085000e+02,1.408404e-09
301,4.055000e+02,6.085000e+02,1.620077e-08
302,4.065000e+02,6.085000e+02,2.875698e-09
303,4.075000e+02,6.085000e+02,1.473750e-10
304,4.115000e+02,6.085000e+02,7.307808e-09
305,4.125000e+02,6.085000e+02,1.102102e-08
306,4.135000e+02,6.085000e+02,2.916827e-09
307,3.795000e+02,6.075000e+02,2.390934e-08
308,3.805000e+02,6.075000e+02,1.022425e-07
309,3.815000e+02,6.075000e+02,8.603371e-08
310,3.825000e+02,6.075000e+02,1.881493e-08
311,3.905000e+02,6.075000e+02,1.221335e-09
312,3.935000e+02,6.075000e+02,8.364198e-09
313,3.945000e+02,6.075000e+02,2.458985e-09
314,4.045000e+02,6.075000e+02,5.125758e-09
315,4.055000e+02,6.075000e+02,2.119018e-08
316,4.065000e+02,6.075000e+02,7.918851e-09
317,4.075000e+02,6.075000e+02,5.570388e-09
318,4.085000e+02,6.075000e+02,6.640068e-11
319,4.095000e+02,6.075000e+02,7.955385e-10
320,4.105000e+02,6.075000e+02,7.797870e-10
321,4.115000e+02,6.075000e+02,1.357315e-08
322,4.125000e+02,6.075000e+02,1.741855e-08
323,4.135000e+02,6.075000e+02,1.755322e-09
324,3.685000e+02,6.065000e+02,6.433873e-10
325,3.695000e+02,6.065000e+02,5.064600e-08
326,3.775000e+02,6.065000e+02,2.462121e-08
327,3.805000e+02,6.065000e+02,3.390936e-09
