i,x,y,voltage,flow,cover dropped,index,drop stage
4216,512.676000,689.868000,4.794362e-02,0.230272, 439.916432,0.204775,4347,3 of 10 
4217,579.006000,690.858000,1.128114e-01,0.177431, 439.916432,1.000000,4308,3 of 10 
4218,578.016000,690.858000,1.129040e-01,0.234046, 439.916432,1.000000,4307,3 of 10 
4219,562.176000,690.858000,1.178272e-01,0.160975, 439.916432,0.111111,4292,3 of 10 
4220,561.186000,690.858000,1.179664e-01,0.186152, 439.916432,0.140496,4291,3 of 10 
4221,556.236000,690.858000,1.163267e-01,0.162536, 439.916432,0.168044,4290,3 of 10 
4222,555.246000,690.858000,1.155999e-01,0.153465, 439.916432,0.155188,4289,3 of 10 
4223,550.296000,690.858000,1.116126e-01,0.228325, 439.916432,0.178145,4288,3 of 10 
4224,541.386000,690.858000,9.334487e-02,0.257410, 439.916432,0.218549,4286,3 of 10 
4225,539.406000,690.858000,8.783349e-02,0.232222, 439.916432,0.196511,4285,3 of 10 
4226,537.426000,690.858000,8.099518e-02,0.173597, 439.916432,0.126722,4284,3 of 10 
4227,533.466000,690.858000,6.507786e-02,0.260238, 439.916432,0.198347,4283,3 of 10 
4228,532.476000,690.858000,6.244578e-02,0.258863, 439.916432,0.213958,4282,3 of 10 
4229,529.506000,690.858000,5.769655e-02,0.227452, 439.916432,0.248852,4279,3 of 10 
4230,526.536000,690.858000,5.545495e-02,0.186388, 439.916432,0.226814,4276,3 of 10 
4231,525.546000,690.858000,5.483837e-02,0.190758, 439.916432,0.227732,4275,3 of 10 
4232,524.556000,690.858000,5.426571e-02,0.178186, 439.916432,0.207530,4274,3 of 10 
4233,579.006000,691.848000,1.126751e-01,0.163109, 439.916432,0.776860,4222,3 of 10 
4234,578.016000,691.848000,1.127596e-01,0.239946, 439.916432,0.897153,4221,3 of 10 
4235,550.296000,691.848000,1.100552e-01,0.143985, 439.916432,0.125803,4199,3 of 10 
4236,547.326000,691.848000,1.067924e-01,0.238401, 439.916432,0.193756,4197,3 of 10 
4237,545.346000,691.848000,1.030002e-01,0.190817, 439.916432,0.135905,4195,3 of 10 
4238,529.506000,691.848000,5.753693e-02,0.176558, 439.916432,0.192837,4187,3 of 10 
4239,526.536000,691.848000,5.513839e-02,0.163716, 439.916432,0.208448,4185,3 of 10 
4240,489.906000,691.848000,2.907804e-02,0.258326, 439.916432,0.110193,4149,3 of 10 
4241,579.006000,692.838000,1.125214e-01,0.178740, 439.916432,0.743802,4132,3 of 10 
4242,578.016000,692.838000,1.125987e-01,0.174421, 439.916432,0.579431,4131,3 of 10 
4243,564.156000,692.838000,1.150737e-01,0.144835, 439.916432,0.107438,4118,3 of 10 
4244,559.206000,692.838000,1.153367e-01,0.173744, 439.916432,0.205693,4116,3 of 10 
4245,555.246000,692.838000,1.135039e-01,0.183073, 439.916432,0.231405,4114,3 of 10 
4246,552.276000,692.838000,1.107673e-01,0.261835, 439.916432,0.265381,4111,3 of 10 
4247,545.346000,692.838000,1.018660e-01,0.235597, 439.916432,0.160698,4105,3 of 10 
4248,541.386000,692.838000,9.242560e-02,0.189006, 439.916432,0.141414,4102,3 of 10 
4249,530.496000,692.838000,5.871131e-02,0.248574, 439.916432,0.236915,4097,3 of 10 
4250,527.526000,692.838000,5.546695e-02,0.209391, 439.916432,0.273646,4095,3 of 10 
4251,525.546000,692.838000,5.415141e-02,0.148005, 439.916432,0.200184,4094,3 of 10 
4252,524.556000,692.838000,5.358209e-02,0.224733, 439.916432,0.303030,4093,3 of 10 
4253,519.606000,692.838000,5.038786e-02,0.170989, 439.916432,0.159780,4088,3 of 10 
4254,579.996000,693.828000,1.123008e-01,0.135710, 439.916432,0.674931,4045,3 of 10 
4255,579.006000,693.828000,1.123569e-01,0.262842, 439.916432,1.000000,4044,3 of 10 
4256,578.016000,693.828000,1.124241e-01,0.247198, 439.916432,0.755739,4043,3 of 10 
4257,560.196000,693.828000,1.143170e-01,0.144298, 439.916432,0.177227,4025,3 of 10 
4258,559.206000,693.828000,1.143362e-01,0.151709, 439.916432,0.208448,4024,3 of 10 
4259,556.236000,693.828000,1.134891e-01,0.159110, 439.916432,0.246097,4023,3 of 10 
4260,541.386000,693.828000,9.201206e-02,0.143069, 439.916432,0.100092,4011,3 of 10 
4261,540.396000,693.828000,8.978860e-02,0.184076, 439.916432,0.130395,4010,3 of 10 
4262,523.566000,693.828000,5.261869e-02,0.187848, 439.916432,0.255280,4003,3 of 10 
4263,519.606000,693.828000,4.988331e-02,0.162893, 439.916432,0.165289,4002,3 of 10 
4264,579.996000,694.818000,1.121417e-01,0.213867, 439.916432,0.980716,3954,3 of 10 
4265,560.196000,694.818000,1.134814e-01,0.213545, 439.916432,0.296602,3934,3 of 10 
4266,550.296000,694.818000,1.075737e-01,0.223724, 439.916432,0.228650,3931,3 of 10 
4267,549.306000,694.818000,1.065549e-01,0.238450, 439.916432,0.224059,3930,3 of 10 
4268,541.386000,694.818000,9.162567e-02,0.212226, 439.916432,0.143251,3923,3 of 10 
4269,525.546000,694.818000,5.324344e-02,0.260590, 439.916432,0.387511,3916,3 of 10 
4270,523.566000,694.818000,5.212104e-02,0.160524, 439.916432,0.229568,3915,3 of 10 
4271,518.616000,694.818000,4.866337e-02,0.156185, 439.916432,0.168044,3914,3 of 10 
4272,517.626000,694.818000,4.803176e-02,0.262954, 439.916432,0.268136,3913,3 of 10 
4273,509.706000,694.818000,4.426682e-02,0.184912, 439.916432,0.164371,3905,3 of 10 
4274,464.166000,694.818000,3.293395e-04,0.201673, 439.916432,0.328742,3866,3 of 10 
4275,579.996000,695.808000,1.119736e-01,0.208490, 439.916432,0.885216,3865,3 of 10 
4276,579.006000,695.808000,1.120080e-01,0.259127, 439.916432,0.866850,3864,3 of 10 
4277,547.326000,695.808000,1.034580e-01,0.240211, 439.916432,0.209366,3844,3 of 10 
4278,546.336000,695.808000,1.018808e-01,0.177900, 439.916432,0.137741,3843,3 of 10 
4279,542.376000,695.808000,9.344498e-02,0.222243, 439.916432,0.151515,3839,3 of 10 
4280,525.546000,695.808000,5.265101e-02,0.141972, 439.916432,0.215794,3828,3 of 10 
4281,524.556000,695.808000,5.212397e-02,0.221380, 439.916432,0.341598,3827,3 of 10 
4282,523.566000,695.808000,5.156320e-02,0.185117, 439.916432,0.280073,3826,3 of 10 
4283,519.606000,695.808000,4.886749e-02,0.251828, 439.916432,0.317723,3825,3 of 10 
4284,517.626000,695.808000,4.756877e-02,0.149265, 439.916432,0.163453,3823,3 of 10 
4285,474.066000,695.808000,1.085073e-02,0.146508, 439.916432,0.042241,3784,3 of 10 
4286,473.076000,695.808000,9.162509e-03,0.182545, 439.916432,0.051423,3783,3 of 10 
4287,464.166000,695.808000,4.483694e-04,0.188304, 439.916432,0.268136,3777,3 of 10 
4288,579.996000,696.798000,1.117946e-01,0.209288, 439.916432,0.835629,3775,3 of 10 
4289,546.336000,696.798000,1.014936e-01,0.239125, 439.916432,0.202938,3751,3 of 10 
4290,527.526000,696.798000,5.304741e-02,0.141082, 439.916432,0.194674,3736,3 of 10 
4291,522.576000,696.798000,5.043124e-02,0.238882, 439.916432,0.381084,3735,3 of 10 
4292,520.596000,696.798000,4.914560e-02,0.215807, 439.916432,0.315886,3733,3 of 10 
4293,519.606000,696.798000,4.847035e-02,0.188829, 439.916432,0.260790,3732,3 of 10 
4294,517.626000,696.798000,4.713464e-02,0.149772, 439.916432,0.172635,3730,3 of 10 
4295,516.636000,696.798000,4.652193e-02,0.223381, 439.916432,0.238751,3729,3 of 10 
4296,515.646000,696.798000,4.597870e-02,0.156188, 439.916432,0.156107,3728,3 of 10 
4297,500.796000,696.798000,3.837173e-02,0.144333, 439.916432,0.108356,3715,3 of 10 
4298,466.146000,696.798000,1.182759e-03,0.143801, 439.916432,0.115702,3683,3 of 10 
4299,464.166000,696.798000,5.935710e-04,0.184274, 439.916432,0.233242,3681,3 of 10 
4300,463.176000,696.798000,4.070072e-04,0.171817, 439.916432,0.279155,3680,3 of 10 
4301,459.216000,696.798000,1.121678e-04,0.168703, 439.916432,0.945822,3678,3 of 10 
4302,579.996000,697.788000,1.116065e-01,0.262181, 439.916432,1.000000,3677,3 of 10 
4303,538.416000,697.788000,8.429061e-02,0.174145, 439.916432,0.117539,3647,3 of 10 
4304,527.526000,697.788000,5.238606e-02,0.179864, 439.916432,0.257117,3646,3 of 10 
4305,524.556000,697.788000,5.104692e-02,0.208417, 439.916432,0.369146,3645,3 of 10 
4306,469.116000,697.788000,4.235263e-03,0.171443, 439.916432,0.075298,3597,3 of 10 
4307,465.156000,697.788000,1.064625e-03,0.235177, 439.916432,0.222222,3593,3 of 10 
4308,459.216000,697.788000,1.439635e-04,0.158876, 439.916432,0.766759,3591,3 of 10 
4309,579.996000,698.778000,1.114084e-01,0.264940, 439.916432,0.966024,3590,3 of 10 
4310,545.346000,698.778000,9.929929e-02,0.204649, 439.916432,0.215794,3565,3 of 10 
4311,543.366000,698.778000,9.517334e-02,0.197908, 439.916432,0.188246,3563,3 of 10 
4312,542.376000,698.778000,9.304256e-02,0.154269, 439.916432,0.153352,3562,3 of 10 
4313,541.386000,698.778000,9.107438e-02,0.202621, 439.916432,0.207530,3561,3 of 10 
4314,540.396000,698.778000,8.908035e-02,0.207071, 439.916432,0.203857,3560,3 of 10 
4315,525.546000,698.778000,5.105732e-02,0.251363, 439.916432,0.441690,3553,3 of 10 
4316,522.576000,698.778000,4.973704e-02,0.158319, 439.916432,0.292929,3552,3 of 10 
4317,518.616000,698.778000,4.714086e-02,0.211904, 439.916432,0.284665,3551,3 of 10 
4318,516.636000,698.778000,4.568540e-02,0.246714, 439.916432,0.291093,3549,3 of 10 
4319,579.996000,699.768000,1.111952e-01,0.226602, 439.916432,0.786961,3499,3 of 10 
4320,547.326000,699.768000,1.019429e-01,0.237755, 439.916432,0.404959,3477,3 of 10 
4321,520.596000,699.768000,4.839814e-02,0.197722, 439.916432,0.345271,3468,3 of 10 
4322,519.606000,699.768000,4.772448e-02,0.168390, 439.916432,0.260790,3467,3 of 10 
4323,464.166000,699.768000,1.016665e-03,0.170788, 439.916432,0.156107,3420,3 of 10 
4324,459.216000,699.768000,1.929910e-04,0.231786, 439.916432,0.801653,3419,3 of 10 
4325,579.996000,700.758000,1.109605e-01,0.138295, 439.916432,0.455464,3418,3 of 10 
4326,561.186000,700.758000,1.103798e-01,0.198944, 439.916432,0.265381,3401,3 of 10 
4327,532.476000,701.748000,5.410517e-02,0.159244, 439.916432,0.189164,3318,3 of 10 
4328,527.526000,701.748000,5.081382e-02,0.179810, 439.916432,0.305785,3315,3 of 10 
4329,479.016000,701.748000,2.072033e-02,0.188976, 439.916432,0.086318,3272,3 of 10 
4330,469.116000,701.748000,5.782572e-03,0.140507, 439.916432,0.067952,3264,3 of 10 
4331,468.126000,701.748000,4.214167e-03,0.172110, 439.916432,0.096419,3263,3 of 10 
4332,557.226000,702.738000,1.087787e-01,0.172977, 439.916432,0.358127,3235,3 of 10 
4333,556.236000,702.738000,1.085121e-01,0.255407, 439.916432,0.618916,3234,3 of 10 
4334,530.496000,702.738000,5.158230e-02,0.150342, 439.916432,0.250689,3233,3 of 10 
4335,527.526000,702.738000,5.048136e-02,0.173480, 439.916432,0.318641,3230,3 of 10 
4336,520.596000,702.738000,4.804472e-02,0.201536, 439.916432,0.375574,3229,3 of 10 
4337,479.016000,702.738000,2.111810e-02,0.221364, 439.916432,0.102847,3192,3 of 10 
4338,468.126000,702.738000,4.382617e-03,0.215329, 439.916432,0.121212,3185,3 of 10 
4339,569.106000,703.728000,1.102657e-01,0.216777, 439.916432,0.319559,3171,3 of 10 
4340,564.156000,703.728000,1.096163e-01,0.209869, 439.916432,0.245179,3166,3 of 10 
4341,563.166000,703.728000,1.093985e-01,0.243868, 439.916432,0.280073,3165,3 of 10 
4342,553.266000,703.728000,1.061370e-01,0.195185, 439.916432,0.410468,3156,3 of 10 
4343,530.496000,703.728000,5.113270e-02,0.206702, 439.916432,0.424242,3155,3 of 10 
4344,524.556000,703.728000,4.940596e-02,0.164518, 439.916432,0.321396,3149,3 of 10 
4345,515.646000,703.728000,4.402283e-02,0.135787, 439.916432,0.202020,3148,3 of 10 
4346,530.496000,704.718000,5.080006e-02,0.196615, 439.916432,0.494031,3081,3 of 10 
4347,579.996000,705.708000,1.096137e-01,0.156929, 439.916432,0.496786,3020,3 of 10 
4348,557.226000,705.708000,1.073978e-01,0.148226, 439.916432,0.217631,3005,3 of 10 
4349,529.506000,705.708000,5.025413e-02,0.183641, 439.916432,0.496786,3004,3 of 10 
4350,521.586000,705.708000,4.803753e-02,0.257201, 439.916432,0.479339,2996,3 of 10 
4351,476.046000,705.708000,1.808736e-02,0.197185, 439.916432,0.109275,2956,3 of 10 
4352,467.136000,705.708000,3.955324e-03,0.141106, 439.916432,0.088154,2949,3 of 10 
4353,579.996000,706.698000,1.093812e-01,0.227580, 439.916432,0.752066,2941,3 of 10 
4354,559.206000,706.698000,1.071435e-01,0.204961, 439.916432,0.241506,2927,3 of 10 
4355,528.516000,706.698000,4.982044e-02,0.159107, 439.916432,0.425161,2926,3 of 10 
4356,519.606000,706.698000,4.706615e-02,0.189532, 439.916432,0.311295,2917,3 of 10 
4357,515.646000,706.698000,4.434541e-02,0.236404, 439.916432,0.293848,2916,3 of 10 
4358,479.016000,706.698000,2.257236e-02,0.263196, 439.916432,0.139578,2880,3 of 10 
4359,580.986000,707.688000,1.091782e-01,0.155174, 439.916432,0.719927,2859,3 of 10 
4360,579.996000,707.688000,1.091727e-01,0.209002, 439.916432,0.732782,2858,3 of 10 
4361,516.636000,707.688000,4.528335e-02,0.185326, 439.916432,0.223140,2833,3 of 10 
4362,508.716000,707.688000,4.139082e-02,0.205450, 439.916432,0.233242,2826,3 of 10 
4363,504.756000,707.688000,3.934825e-02,0.148169, 439.916432,0.147842,2825,3 of 10 
4364,478.026000,707.688000,2.135449e-02,0.225647, 439.916432,0.124885,2799,3 of 10 
4365,477.036000,707.688000,1.974104e-02,0.181367, 439.916432,0.103765,2798,3 of 10 
4366,474.066000,707.688000,1.429334e-02,0.176484, 439.916432,0.087236,2795,3 of 10 
4367,468.126000,707.688000,5.224371e-03,0.232592, 439.916432,0.146006,2790,3 of 10 
4368,580.986000,708.678000,1.090075e-01,0.200916, 439.916432,0.999082,2782,3 of 10 
4369,579.996000,708.678000,1.089853e-01,0.157871, 439.916432,0.588613,2781,3 of 10 
4370,579.006000,708.678000,1.089553e-01,0.255276, 439.916432,0.749311,2780,3 of 10 
4371,526.536000,708.678000,4.909286e-02,0.177047, 439.916432,0.419651,2762,3 of 10 
4372,505.746000,708.678000,3.990595e-02,0.186064, 439.916432,0.181818,2746,3 of 10 
4373,580.986000,709.668000,1.088570e-01,0.183794, 439.916432,1.000000,2702,3 of 10 
4374,579.996000,709.668000,1.088169e-01,0.245636, 439.916432,0.992654,2701,3 of 10 
4375,569.106000,709.668000,1.070961e-01,0.168312, 439.916432,0.196511,2691,3 of 10 
4376,559.206000,709.668000,1.044632e-01,0.203248, 439.916432,0.171717,2681,3 of 10 
4377,527.526000,709.668000,4.945776e-02,0.258967, 439.916432,0.611570,2680,3 of 10 
4378,525.546000,709.668000,4.878190e-02,0.183659, 439.916432,0.399449,2679,3 of 10 
4379,524.556000,709.668000,4.848148e-02,0.173304, 439.916432,0.348944,2678,3 of 10 
4380,580.986000,710.658000,1.087207e-01,0.164390, 439.916432,0.988981,2617,3 of 10 
4381,579.996000,710.658000,1.086629e-01,0.228943, 439.916432,1.000000,2616,3 of 10 
4382,547.326000,710.658000,7.792512e-02,0.175969, 439.916432,0.303030,2592,3 of 10 
4383,475.056000,710.658000,1.631236e-02,0.235555, 439.916432,0.140496,2545,3 of 10 
4384,474.066000,710.658000,1.412942e-02,0.248039, 439.916432,0.142332,2544,3 of 10 
4385,462.186000,710.658000,1.480570e-03,0.221928, 439.916432,0.239669,2533,3 of 10 
4386,579.006000,711.648000,1.084178e-01,0.184712, 439.916432,0.660239,2530,3 of 10 
4387,553.266000,711.648000,8.458781e-02,0.235283, 439.916432,0.171717,2510,3 of 10 
4388,549.306000,711.648000,7.949410e-02,0.226797, 439.916432,0.296602,2506,3 of 10 
4389,523.566000,711.648000,4.817171e-02,0.157490, 439.916432,0.270891,2503,3 of 10 
4390,511.686000,711.648000,4.323976e-02,0.243028, 439.916432,0.234160,2494,3 of 10 
4391,484.956000,711.648000,2.994161e-02,0.262960, 439.916432,0.234160,2467,3 of 10 
4392,472.086000,711.648000,1.047631e-02,0.146661, 439.916432,0.107438,2456,3 of 10 
4393,471.096000,711.648000,8.884841e-03,0.151390, 439.916432,0.113866,2455,3 of 10 
4394,465.156000,711.648000,3.033149e-03,0.150959, 439.916432,0.154270,2449,3 of 10 
4395,462.186000,711.648000,1.422121e-03,0.176959, 439.916432,0.202020,2448,3 of 10 
4396,579.006000,712.638000,1.082499e-01,0.201427, 439.916432,0.813590,2445,3 of 10 
4397,552.276000,712.638000,8.200251e-02,0.226135, 439.916432,0.202938,2425,3 of 10 
4398,549.306000,712.638000,7.880518e-02,0.189176, 439.916432,0.222222,2423,3 of 10 
4399,548.316000,712.638000,7.773885e-02,0.227960, 439.916432,0.279155,2422,3 of 10 
4400,544.356000,712.638000,7.170782e-02,0.179551, 439.916432,0.209366,2418,3 of 10 
4401,542.376000,712.638000,6.712034e-02,0.177227, 439.916432,0.208448,2416,3 of 10 
4402,538.416000,712.638000,5.878647e-02,0.160763, 439.916432,0.278237,2415,3 of 10 
4403,537.426000,712.638000,5.774549e-02,0.180665, 439.916432,0.354454,2414,3 of 10 
4404,482.976000,712.638000,2.877287e-02,0.143918, 439.916432,0.141414,2373,3 of 10 
4405,480.006000,712.638000,2.557035e-02,0.196526, 439.916432,0.178145,2370,3 of 10 
4406,479.016000,712.638000,2.397875e-02,0.139400, 439.916432,0.120294,2369,3 of 10 
4407,478.026000,712.638000,2.223792e-02,0.191329, 439.916432,0.165289,2368,3 of 10 
4408,475.056000,712.638000,1.659632e-02,0.243395, 439.916432,0.194674,2365,3 of 10 
4409,470.106000,712.638000,7.553582e-03,0.193503, 439.916432,0.178145,2363,3 of 10 
4410,578.016000,713.628000,1.079563e-01,0.186648, 439.916432,0.672176,2358,3 of 10 
4411,553.266000,713.628000,8.260602e-02,0.198209, 439.916432,0.146006,2333,3 of 10 
4412,549.306000,713.628000,7.815787e-02,0.153616, 439.916432,0.163453,2332,3 of 10 
4413,543.366000,713.628000,6.896822e-02,0.174205, 439.916432,0.169881,2330,3 of 10 
4414,537.426000,713.628000,5.775124e-02,0.178031, 439.916432,0.279155,2329,3 of 10 
4415,535.446000,713.628000,5.626214e-02,0.157123, 439.916432,0.241506,2328,3 of 10 
4416,523.566000,713.628000,4.836630e-02,0.152078, 439.916432,0.213039,2324,3 of 10 
4417,482.976000,713.628000,2.907788e-02,0.219359, 439.916432,0.253444,2283,3 of 10 
4418,480.996000,713.628000,2.716593e-02,0.245372, 439.916432,0.284665,2282,3 of 10 
4419,473.076000,713.628000,1.283380e-02,0.204252, 439.916432,0.195592,2281,3 of 10 
4420,467.136000,713.628000,4.268558e-03,0.208596, 439.916432,0.248852,2279,3 of 10 
4421,577.026000,714.618000,1.076262e-01,0.217025, 439.916432,0.718090,2271,3 of 10 
4422,547.326000,714.618000,7.549736e-02,0.159528, 439.916432,0.154270,2246,3 of 10 
4423,540.396000,714.618000,6.182052e-02,0.185503, 439.916432,0.177227,2243,3 of 10 
4424,539.406000,714.618000,6.009746e-02,0.152019, 439.916432,0.158861,2242,3 of 10 
4425,530.496000,714.618000,5.281376e-02,0.242848, 439.916432,0.256198,2234,3 of 10 
4426,526.536000,714.618000,5.027718e-02,0.224618, 439.916432,0.256198,2230,3 of 10 
4427,468.126000,714.618000,5.345008e-03,0.188571, 439.916432,0.239669,2190,3 of 10 
4428,549.306000,715.608000,7.718079e-02,0.229998, 439.916432,0.198347,2161,3 of 10 
4429,545.346000,715.608000,7.209926e-02,0.156944, 439.916432,0.119376,2157,3 of 10 
4430,544.356000,715.608000,7.016108e-02,0.161076, 439.916432,0.119376,2156,3 of 10 
4431,543.366000,715.608000,6.803603e-02,0.170450, 439.916432,0.127640,2155,3 of 10 
4432,542.376000,715.608000,6.584224e-02,0.147486, 439.916432,0.112948,2154,3 of 10 
4433,540.396000,715.608000,6.174963e-02,0.203406, 439.916432,0.172635,2153,3 of 10 
4434,539.406000,715.608000,6.013891e-02,0.243304, 439.916432,0.221304,2152,3 of 10 
4435,538.416000,715.608000,5.887960e-02,0.219949, 439.916432,0.215794,2151,3 of 10 
4436,510.696000,715.608000,4.362945e-02,0.175820, 439.916432,0.159780,2123,3 of 10 
4437,509.706000,715.608000,4.300872e-02,0.244482, 439.916432,0.218549,2122,3 of 10 
4438,494.856000,715.608000,3.569404e-02,0.139666, 439.916432,0.157025,2108,3 of 10 
4439,488.916000,715.608000,3.287129e-02,0.186605, 439.916432,0.248852,2103,3 of 10 
4440,464.166000,715.608000,2.243483e-03,0.147495, 439.916432,0.230487,2102,3 of 10 
4441,574.056000,716.598000,1.065458e-01,0.210948, 439.916432,0.510560,2097,3 of 10 
4442,557.226000,716.598000,8.749163e-02,0.147511, 439.916432,0.071625,2086,3 of 10 
4443,541.386000,716.598000,6.357277e-02,0.191585, 439.916432,0.139578,2072,3 of 10 
4444,540.396000,716.598000,6.177295e-02,0.164337, 439.916432,0.126722,2071,3 of 10 
4445,538.416000,716.598000,5.906615e-02,0.177240, 439.916432,0.151515,2070,3 of 10 
4446,510.696000,716.598000,4.389828e-02,0.243920, 439.916432,0.230487,2042,3 of 10 
4447,484.956000,716.598000,3.079088e-02,0.147089, 439.916432,0.258035,2021,3 of 10 
4448,483.966000,716.598000,3.024924e-02,0.204068, 439.916432,0.384757,2020,3 of 10 
4449,460.206000,716.598000,8.245224e-04,0.166581, 439.916432,0.282828,2019,3 of 10 
4450,573.066000,717.588000,1.060354e-01,0.218211, 439.916432,0.525253,2018,3 of 10 
4451,557.226000,717.588000,8.629635e-02,0.155530, 439.916432,0.082645,2009,3 of 10 
4452,546.336000,717.588000,7.282237e-02,0.223742, 439.916432,0.143251,1998,3 of 10 
4453,541.386000,717.588000,6.352459e-02,0.264116, 439.916432,0.179982,1993,3 of 10 
4454,486.936000,717.588000,3.195235e-02,0.141202, 439.916432,0.222222,1938,3 of 10 
4455,457.236000,717.588000,4.797918e-04,0.203544, 439.916432,0.451791,1933,3 of 10 
4456,571.086000,718.578000,1.050908e-01,0.224404, 439.916432,0.430670,1930,3 of 10 
4457,561.186000,718.578000,9.341877e-02,0.207969, 439.916432,0.091827,1920,3 of 10 
4458,546.336000,718.578000,7.228722e-02,0.240267, 439.916432,0.142332,1911,3 of 10 
4459,545.346000,718.578000,7.063182e-02,0.142415, 439.916432,0.082645,1910,3 of 10 
4460,541.386000,718.578000,6.353661e-02,0.143193, 439.916432,0.093664,1906,3 of 10 
4461,497.826000,718.578000,3.731603e-02,0.150866, 439.916432,0.200184,1863,3 of 10 
4462,487.926000,718.578000,3.254553e-02,0.143981, 439.916432,0.247016,1853,3 of 10 
4463,455.256000,718.578000,4.725165e-04,0.193923, 439.916432,0.584022,1847,3 of 10 
4464,454.266000,718.578000,3.951020e-04,0.229708, 439.916432,0.876033,1846,3 of 10 
4465,570.096000,719.568000,1.043373e-01,0.160092, 439.916432,0.284665,1845,3 of 10 
4466,546.336000,719.568000,7.174653e-02,0.152275, 439.916432,0.084481,1825,3 of 10 
4467,509.706000,719.568000,4.414934e-02,0.227961, 439.916432,0.232323,1791,3 of 10 
4468,504.756000,719.568000,4.096126e-02,0.220985, 439.916432,0.243343,1787,3 of 10 
4469,500.796000,719.568000,3.899612e-02,0.145583, 439.916432,0.196511,1783,3 of 10 
4470,497.826000,719.568000,3.745622e-02,0.231797, 439.916432,0.335170,1782,3 of 10 
4471,495.846000,719.568000,3.639817e-02,0.251690, 439.916432,0.403122,1781,3 of 10 
4472,493.866000,719.568000,3.539993e-02,0.155872, 439.916432,0.265381,1779,3 of 10 
4473,492.876000,719.568000,3.491225e-02,0.171500, 439.916432,0.305785,1778,3 of 10 
4474,488.916000,719.568000,3.304840e-02,0.196815, 439.916432,0.393939,1774,3 of 10 
4475,459.216000,719.568000,1.553466e-03,0.238056, 439.916432,0.389348,1771,3 of 10 
4476,557.226000,720.558000,8.464705e-02,0.254452, 439.916432,0.150597,1761,3 of 10 
4477,548.316000,720.558000,7.401587e-02,0.220494, 439.916432,0.120294,1753,3 of 10 
4478,532.476000,720.558000,5.497797e-02,0.245573, 439.916432,0.172635,1738,3 of 10 
4479,522.576000,720.558000,4.858618e-02,0.168167, 439.916432,0.193756,1730,3 of 10 
4480,521.586000,720.558000,4.816597e-02,0.162301, 439.916432,0.199265,1729,3 of 10 
4481,509.706000,720.558000,4.441578e-02,0.251457, 439.916432,0.280992,1720,3 of 10 
4482,501.786000,720.558000,3.969400e-02,0.255038, 439.916432,0.359963,1713,3 of 10 
4483,496.836000,720.558000,3.703895e-02,0.202390, 439.916432,0.339761,1709,3 of 10 
4484,464.166000,720.558000,6.291325e-03,0.144171, 439.916432,0.184573,1708,3 of 10 
4485,459.216000,720.558000,2.216606e-03,0.233085, 439.916432,0.366391,1705,3 of 10 
4486,544.356000,721.548000,6.782615e-02,0.193534, 439.916432,0.097337,1687,3 of 10 
4487,533.466000,721.548000,5.619100e-02,0.226590, 439.916432,0.159780,1676,3 of 10 
4488,528.516000,721.548000,5.151586e-02,0.226175, 439.916432,0.224059,1675,3 of 10 
4489,520.596000,721.548000,4.785645e-02,0.187784, 439.916432,0.251607,1667,3 of 10 
4490,508.716000,721.548000,4.415784e-02,0.154661, 439.916432,0.170799,1660,3 of 10 
4491,507.726000,721.548000,4.355303e-02,0.205525, 439.916432,0.211203,1659,3 of 10 
4492,503.766000,721.548000,4.097269e-02,0.223319, 439.916432,0.290174,1655,3 of 10 
4493,498.816000,721.548000,3.842802e-02,0.263190, 439.916432,0.435262,1650,3 of 10 
4494,481.986000,721.548000,2.661427e-02,0.208405, 439.916432,0.386593,1649,3 of 10 
4495,476.046000,721.548000,2.352536e-02,0.257218, 439.916432,0.729109,1648,3 of 10 
4496,475.056000,721.548000,2.315850e-02,0.191498, 439.916432,0.553719,1647,3 of 10 
4497,470.106000,721.548000,2.093581e-02,0.209726, 439.916432,0.372819,1645,3 of 10 
4498,465.156000,721.548000,9.962740e-03,0.179511, 439.916432,0.203857,1644,3 of 10 
4499,460.206000,721.548000,3.418684e-03,0.224332, 439.916432,0.353535,1641,3 of 10 
4500,556.236000,722.538000,8.259868e-02,0.255113, 439.916432,0.170799,1635,3 of 10 
4501,526.536000,722.538000,5.038961e-02,0.156626, 439.916432,0.174472,1607,3 of 10 
4502,508.716000,722.538000,4.442561e-02,0.233381, 439.916432,0.292011,1595,3 of 10 
4503,505.746000,722.538000,4.256628e-02,0.238962, 439.916432,0.271809,1594,3 of 10 
4504,504.756000,722.538000,4.188855e-02,0.162872, 439.916432,0.202938,1593,3 of 10 
4505,503.766000,722.538000,4.126363e-02,0.184624, 439.916432,0.253444,1592,3 of 10 
4506,499.806000,722.538000,3.920812e-02,0.236214, 439.916432,0.419651,1588,3 of 10 
4507,498.816000,722.538000,3.860902e-02,0.207167, 439.916432,0.377410,1587,3 of 10 
4508,482.976000,722.538000,2.685985e-02,0.146268, 439.916432,0.259871,1586,3 of 10 
4509,479.016000,722.538000,2.480686e-02,0.208873, 439.916432,0.457300,1582,3 of 10 
4510,477.036000,722.538000,2.393415e-02,0.174094, 439.916432,0.412305,1580,3 of 10 
4511,474.066000,722.538000,2.286607e-02,0.168903, 439.916432,0.452709,1577,3 of 10 
4512,473.076000,722.538000,2.251819e-02,0.206861, 439.916432,0.561065,1576,3 of 10 
