index,x,y,loss
285,9.849495e+01,1.134949e+02,0.000000e+00
286,9.249495e+01,1.134949e+02,0.000000e+00
287,8.349495e+01,1.134949e+02,0.000000e+00
288,8.249495e+01,1.134949e+02,0.000000e+00
289,7.649495e+01,1.134949e+02,0.000000e+00
290,7.349495e+01,1.134949e+02,0.000000e+00
291,7.249495e+01,1.134949e+02,0.000000e+00
292,6.549495e+01,1.134949e+02,0.000000e+00
293,4.949495e-01,1.134949e+02,0.000000e+00
294,-5.050505e-01,1.134949e+02,0.000000e+00
295,1.764949e+02,1.124949e+02,0.000000e+00
296,1.754949e+02,1.124949e+02,0.000000e+00
297,1.744949e+02,1.124949e+02,0.000000e+00
298,8.849495e+01,1.124949e+02,0.000000e+00
299,8.649495e+01,1.124949e+02,0.000000e+00
300,1.774949e+02,1.114949e+02,0.000000e+00
301,1.764949e+02,1.114949e+02,0.000000e+00
302,1.754949e+02,1.114949e+02,0.000000e+00
303,1.594949e+02,1.114949e+02,0.000000e+00
304,9.849495e+01,1.114949e+02,0.000000e+00
305,9.349495e+01,1.114949e+02,0.000000e+00
306,1.784949e+02,1.104949e+02,0.000000e+00
307,1.774949e+02,1.104949e+02,0.000000e+00
308,1.764949e+02,1.104949e+02,0.000000e+00
309,1.754949e+02,1.104949e+02,0.000000e+00
310,1.634949e+02,1.104949e+02,0.000000e+00
311,7.349495e+01,1.104949e+02,0.000000e+00
312,5.249495e+01,1.104949e+02,0.000000e+00
313,5.149495e+01,1.104949e+02,0.000000e+00
314,4.149495e+01,1.104949e+02,0.000000e+00
315,1.784949e+02,1.094949e+02,0.000000e+00
316,1.774949e+02,1.094949e+02,0.000000e+00
317,1.764949e+02,1.094949e+02,0.000000e+00
318,1.754949e+02,1.094949e+02,0.000000e+00
319,1.744949e+02,1.094949e+02,0.000000e+00
320,1.724949e+02,1.094949e+02,0.000000e+00
321,1.714949e+02,1.094949e+02,0.000000e+00
322,1.664949e+02,1.094949e+02,0.000000e+00
323,1.644949e+02,1.094949e+02,0.000000e+00
324,1.614949e+02,1.094949e+02,0.000000e+00
325,4.449495e+01,1.094949e+02,0.000000e+00
326,1.784949e+02,1.084949e+02,0.000000e+00
327,1.774949e+02,1.084949e+02,0.000000e+00
328,1.714949e+02,1.084949e+02,0.000000e+00
329,1.704949e+02,1.084949e+02,0.000000e+00
330,1.104949e+02,1.084949e+02,0.000000e+00
331,9.749495e+01,1.084949e+02,0.000000e+00
332,4.849495e+01,1.084949e+02,0.000000e+00
333,4.449495e+01,1.084949e+02,0.000000e+00
334,4.149495e+01,1.084949e+02,0.000000e+00
335,1.644949e+02,1.074949e+02,0.000000e+00
336,1.094949e+02,1.074949e+02,0.000000e+00
337,9.649495e+01,1.074949e+02,0.000000e+00
338,6.649495e+01,1.074949e+02,0.000000e+00
339,4.249495e+01,1.074949e+02,0.000000e+00
340,1.654949e+02,1.064949e+02,0.000000e+00
341,7.349495e+01,1.064949e+02,0.000000e+00
342,4.949495e+01,1.064949e+02,0.000000e+00
343,1.634949e+02,1.054949e+02,0.000000e+00
344,1.624949e+02,1.054949e+02,0.000000e+00
345,1.614949e+02,1.054949e+02,0.000000e+00
346,6.549495e+01,1.054949e+02,0.000000e+00
347,4.849495e+01,1.054949e+02,0.000000e+00
348,1.724949e+02,1.044949e+02,0.000000e+00
349,1.714949e+02,1.044949e+02,0.000000e+00
350,1.604949e+02,1.044949e+02,0.000000e+00
351,1.594949e+02,1.044949e+02,0.000000e+00
352,1.044949e+02,1.044949e+02,0.000000e+00
353,9.249495e+01,1.044949e+02,0.000000e+00
354,9.149495e+01,1.044949e+02,0.000000e+00
355,8.749495e+01,1.044949e+02,0.000000e+00
356,4.549495e+01,1.044949e+02,0.000000e+00
357,-5.050505e-01,1.044949e+02,0.000000e+00
358,1.764949e+02,1.034949e+02,0.000000e+00
359,1.744949e+02,1.034949e+02,0.000000e+00
360,1.734949e+02,1.034949e+02,0.000000e+00
361,1.724949e+02,1.034949e+02,0.000000e+00
362,1.714949e+02,1.034949e+02,0.000000e+00
363,1.704949e+02,1.034949e+02,0.000000e+00
364,1.694949e+02,1.034949e+02,0.000000e+00
365,1.684949e+02,1.034949e+02,0.000000e+00
366,1.614949e+02,1.034949e+02,0.000000e+00
367,1.574949e+02,1.034949e+02,0.000000e+00
368,1.054949e+02,1.034949e+02,0.000000e+00
369,1.044949e+02,1.034949e+02,0.000000e+00
370,9.649495e+01,1.034949e+02,0.000000e+00
371,9.449495e+01,1.034949e+02,0.000000e+00
372,9.249495e+01,1.034949e+02,0.000000e+00
373,8.549495e+01,1.034949e+02,0.000000e+00
374,4.449495e+01,1.034949e+02,0.000000e+00
375,1.774949e+02,1.024949e+02,0.000000e+00
376,1.764949e+02,1.024949e+02,0.000000e+00
377,1.754949e+02,1.024949e+02,0.000000e+00
378,1.744949e+02,1.024949e+02,0.000000e+00
379,1.734949e+02,1.024949e+02,0.000000e+00
380,1.724949e+02,1.024949e+02,0.000000e+00
381,1.684949e+02,1.024949e+02,0.000000e+00
382,9.649495e+01,1.024949e+02,0.000000e+00
383,9.349495e+01,1.024949e+02,0.000000e+00
384,4.549495e+01,1.024949e+02,0.000000e+00
385,4.449495e+01,1.024949e+02,0.000000e+00
386,4.949495e-01,1.024949e+02,0.000000e+00
387,1.784949e+02,1.014949e+02,0.000000e+00
388,1.774949e+02,1.014949e+02,0.000000e+00
389,1.764949e+02,1.014949e+02,0.000000e+00
390,1.754949e+02,1.014949e+02,0.000000e+00
391,1.744949e+02,1.014949e+02,0.000000e+00
392,1.734949e+02,1.014949e+02,0.000000e+00
393,1.724949e+02,1.014949e+02,0.000000e+00
394,1.714949e+02,1.014949e+02,0.000000e+00
395,1.704949e+02,1.014949e+02,0.000000e+00
396,1.684949e+02,1.014949e+02,0.000000e+00
397,1.674949e+02,1.014949e+02,0.000000e+00
398,1.564949e+02,1.014949e+02,0.000000e+00
399,1.494949e+00,1.014949e+02,0.000000e+00
400,1.784949e+02,1.004949e+02,0.000000e+00
401,1.774949e+02,1.004949e+02,0.000000e+00
402,1.764949e+02,1.004949e+02,0.000000e+00
403,1.754949e+02,1.004949e+02,0.000000e+00
404,1.744949e+02,1.004949e+02,0.000000e+00
405,1.724949e+02,1.004949e+02,0.000000e+00
406,1.714949e+02,1.004949e+02,0.000000e+00
407,1.704949e+02,1.004949e+02,0.000000e+00
408,1.674949e+02,1.004949e+02,0.000000e+00
409,1.594949e+02,1.004949e+02,0.000000e+00
410,9.549495e+01,1.004949e+02,0.000000e+00
411,8.949495e+01,1.004949e+02,0.000000e+00
412,8.149495e+01,1.004949e+02,0.000000e+00
413,4.449495e+01,1.004949e+02,0.000000e+00
414,1.494949e+00,1.004949e+02,0.000000e+00
415,1.784949e+02,9.949495e+01,0.000000e+00
416,1.774949e+02,9.949495e+01,0.000000e+00
417,1.764949e+02,9.949495e+01,0.000000e+00
418,1.754949e+02,9.949495e+01,0.000000e+00
419,1.714949e+02,9.949495e+01,0.000000e+00
420,1.704949e+02,9.949495e+01,0.000000e+00
421,1.694949e+02,9.949495e+01,0.000000e+00
422,1.684949e+02,9.949495e+01,0.000000e+00
423,1.134949e+02,9.949495e+01,0.000000e+00
424,9.149495e+01,9.949495e+01,0.000000e+00
425,9.049495e+01,9.949495e+01,0.000000e+00
426,8.449495e+01,9.949495e+01,0.000000e+00
427,1.754949e+02,9.849495e+01,0.000000e+00
428,1.744949e+02,9.849495e+01,0.000000e+00
429,1.704949e+02,9.849495e+01,0.000000e+00
430,1.684949e+02,9.849495e+01,0.000000e+00
431,1.664949e+02,9.849495e+01,0.000000e+00
432,1.164949e+02,9.849495e+01,0.000000e+00
433,9.049495e+01,9.849495e+01,0.000000e+00
434,4.349495e+01,9.849495e+01,0.000000e+00
435,-5.050505e-01,9.849495e+01,0.000000e+00
436,1.784949e+02,9.749495e+01,0.000000e+00
437,1.744949e+02,9.749495e+01,0.000000e+00
438,1.734949e+02,9.749495e+01,0.000000e+00
439,1.724949e+02,9.749495e+01,0.000000e+00
440,8.949495e+01,9.749495e+01,0.000000e+00
441,4.349495e+01,9.749495e+01,0.000000e+00
442,1.784949e+02,9.649495e+01,0.000000e+00
443,1.774949e+02,9.649495e+01,0.000000e+00
444,1.754949e+02,9.649495e+01,0.000000e+00
445,1.744949e+02,9.649495e+01,0.000000e+00
446,1.734949e+02,9.649495e+01,0.000000e+00
447,1.724949e+02,9.649495e+01,0.000000e+00
448,1.604949e+02,9.649495e+01,0.000000e+00
449,1.174949e+02,9.649495e+01,0.000000e+00
450,1.164949e+02,9.649495e+01,0.000000e+00
451,8.749495e+01,9.649495e+01,0.000000e+00
452,1.784949e+02,9.549495e+01,0.000000e+00
453,1.774949e+02,9.549495e+01,0.000000e+00
454,1.764949e+02,9.549495e+01,0.000000e+00
455,1.654949e+02,9.549495e+01,0.000000e+00
456,1.184949e+02,9.549495e+01,0.000000e+00
457,8.649495e+01,9.549495e+01,0.000000e+00
458,4.449495e+01,9.549495e+01,0.000000e+00
459,1.784949e+02,9.449495e+01,0.000000e+00
460,1.774949e+02,9.449495e+01,0.000000e+00
461,1.764949e+02,9.449495e+01,0.000000e+00
462,1.754949e+02,9.449495e+01,0.000000e+00
463,1.644949e+02,9.449495e+01,0.000000e+00
464,1.634949e+02,9.449495e+01,0.000000e+00
465,1.144949e+02,9.449495e+01,0.000000e+00
466,8.749495e+01,9.449495e+01,0.000000e+00
467,2.149495e+01,9.449495e+01,0.000000e+00
468,1.784949e+02,9.349495e+01,0.000000e+00
469,1.774949e+02,9.349495e+01,0.000000e+00
470,1.764949e+02,9.349495e+01,0.000000e+00
471,1.634949e+02,9.349495e+01,0.000000e+00
472,1.614949e+02,9.349495e+01,0.000000e+00
473,1.224949e+02,9.349495e+01,0.000000e+00
474,9.949495e+01,9.349495e+01,0.000000e+00
475,8.849495e+01,9.349495e+01,0.000000e+00
476,8.749495e+01,9.349495e+01,0.000000e+00
477,1.784949e+02,9.249495e+01,0.000000e+00
478,1.774949e+02,9.249495e+01,0.000000e+00
479,1.234949e+02,9.249495e+01,0.000000e+00
480,9.949495e+01,9.249495e+01,0.000000e+00
481,9.749495e+01,9.249495e+01,0.000000e+00
482,2.449495e+01,9.249495e+01,0.000000e+00
483,2.049495e+01,9.249495e+01,0.000000e+00
484,9.494949e+00,9.249495e+01,0.000000e+00
485,1.784949e+02,9.149495e+01,0.000000e+00
486,1.774949e+02,9.149495e+01,0.000000e+00
487,1.764949e+02,9.149495e+01,0.000000e+00
488,1.474949e+02,9.149495e+01,0.000000e+00
489,1.224949e+02,9.149495e+01,0.000000e+00
490,9.949495e+01,9.149495e+01,0.000000e+00
491,9.749495e+01,9.149495e+01,0.000000e+00
492,4.449495e+01,9.149495e+01,0.000000e+00
493,4.349495e+01,9.149495e+01,0.000000e+00
494,1.149495e+01,9.149495e+01,0.000000e+00
495,1.784949e+02,9.049495e+01,0.000000e+00
496,1.774949e+02,9.049495e+01,0.000000e+00
497,1.764949e+02,9.049495e+01,0.000000e+00
498,1.534949e+02,9.049495e+01,0.000000e+00
499,1.244949e+02,9.049495e+01,0.000000e+00
500,1.124949e+02,9.049495e+01,0.000000e+00
501,1.004949e+02,9.049495e+01,0.000000e+00
502,1.784949e+02,8.949495e+01,0.000000e+00
503,1.774949e+02,8.949495e+01,0.000000e+00
504,1.764949e+02,8.949495e+01,0.000000e+00
505,1.754949e+02,8.949495e+01,0.000000e+00
506,1.664949e+02,8.949495e+01,0.000000e+00
507,1.114949e+02,8.949495e+01,0.000000e+00
508,1.034949e+02,8.949495e+01,0.000000e+00
509,1.784949e+02,8.849495e+01,0.000000e+00
510,1.774949e+02,8.849495e+01,0.000000e+00
511,1.754949e+02,8.849495e+01,0.000000e+00
512,1.734949e+02,8.849495e+01,0.000000e+00
513,1.704949e+02,8.849495e+01,0.000000e+00
514,1.684949e+02,8.849495e+01,0.000000e+00
515,1.034949e+02,8.849495e+01,0.000000e+00
516,1.749495e+01,8.849495e+01,0.000000e+00
517,1.349495e+01,8.849495e+01,0.000000e+00
518,5.494949e+00,8.849495e+01,0.000000e+00
519,1.264949e+02,8.749495e+01,0.000000e+00
520,1.104949e+02,8.749495e+01,0.000000e+00
521,1.064949e+02,8.749495e+01,0.000000e+00
522,1.044949e+02,8.749495e+01,0.000000e+00
523,9.249495e+01,8.749495e+01,0.000000e+00
524,4.249495e+01,8.749495e+01,0.000000e+00
525,3.149495e+01,8.749495e+01,0.000000e+00
526,1.784949e+02,8.649495e+01,0.000000e+00
527,1.404949e+02,8.649495e+01,0.000000e+00
528,1.084949e+02,8.649495e+01,0.000000e+00
529,1.054949e+02,8.649495e+01,0.000000e+00
530,1.034949e+02,8.649495e+01,0.000000e+00
531,2.749495e+01,8.649495e+01,0.000000e+00
532,6.494949e+00,8.649495e+01,0.000000e+00
533,5.494949e+00,8.649495e+01,0.000000e+00
534,1.784949e+02,8.549495e+01,0.000000e+00
535,1.774949e+02,8.549495e+01,0.000000e+00
