index,x,y,progress
49,5.116860e+02,7.255080e+02,1.707513e-02
50,5.126760e+02,7.255080e+02,1.707513e-02
51,5.136660e+02,7.255080e+02,1.707513e-02
52,5.146560e+02,7.255080e+02,1.707513e-02
53,5.156460e+02,7.255080e+02,1.707513e-02
54,5.106960e+02,7.245180e+02,1.707513e-02
55,5.116860e+02,7.245180e+02,1.707513e-02
56,5.126760e+02,7.245180e+02,1.707513e-02
57,5.136660e+02,7.245180e+02,1.707513e-02
58,5.146560e+02,7.245180e+02,1.707513e-02
59,5.156460e+02,7.245180e+02,1.707513e-02
60,5.106960e+02,7.235280e+02,1.707513e-02
61,5.116860e+02,7.235280e+02,1.707513e-02
62,5.126760e+02,7.235280e+02,1.707513e-02
63,5.136660e+02,7.235280e+02,1.707513e-02
64,5.146560e+02,7.235280e+02,1.707513e-02
65,5.156460e+02,7.235280e+02,1.707513e-02
66,5.097060e+02,7.225380e+02,1.707513e-02
67,5.106960e+02,7.225380e+02,1.707513e-02
68,5.116860e+02,7.225380e+02,1.707513e-02
69,5.126760e+02,7.225380e+02,1.707513e-02
70,5.136660e+02,7.225380e+02,1.707513e-02
71,5.146560e+02,7.225380e+02,1.707513e-02
72,5.106960e+02,7.215480e+02,1.707513e-02
73,5.116860e+02,7.215480e+02,1.707513e-02
74,5.126760e+02,7.215480e+02,1.707513e-02
75,5.136660e+02,7.215480e+02,1.707513e-02
76,5.146560e+02,7.215480e+02,1.707513e-02
77,5.106960e+02,7.205580e+02,1.707513e-02
78,5.116860e+02,7.205580e+02,1.707513e-02
79,5.126760e+02,7.205580e+02,1.707513e-02
80,5.116860e+02,7.195680e+02,1.707513e-02
81,4.423860e+02,7.156080e+02,1.482039e-12
82,4.433760e+02,7.156080e+02,1.474191e-12
83,4.423860e+02,7.146180e+02,1.411279e-12
84,4.433760e+02,7.146180e+02,1.382754e-12
85,4.443660e+02,7.146180e+02,1.335810e-12
86,5.403960e+02,7.096680e+02,2.629644e-02
87,5.364360e+02,7.017480e+02,3.484425e-02
88,6.116760e+02,6.760080e+02,1.000000e+00
89,6.126660e+02,6.760080e+02,1.000000e+00
90,6.116760e+02,6.750180e+02,1.000000e+00
91,6.126660e+02,6.750180e+02,1.000000e+00
92,5.334660e+02,6.680880e+02,9.999458e-01
93,5.354460e+02,6.680880e+02,9.999458e-01
94,5.364360e+02,6.680880e+02,9.999458e-01
95,5.314860e+02,6.670980e+02,9.999458e-01
96,5.324760e+02,6.670980e+02,9.999458e-01
97,5.334660e+02,6.670980e+02,9.999458e-01
98,5.344560e+02,6.670980e+02,9.999458e-01
99,5.354460e+02,6.670980e+02,9.999458e-01
100,5.364360e+02,6.670980e+02,9.999458e-01
101,5.374260e+02,6.670980e+02,9.999458e-01
102,5.324760e+02,6.661080e+02,9.999458e-01
103,5.334660e+02,6.661080e+02,9.999458e-01
104,5.344560e+02,6.661080e+02,9.999458e-01
105,5.354460e+02,6.661080e+02,9.999458e-01
106,5.364360e+02,6.661080e+02,9.999458e-01
107,5.374260e+02,6.661080e+02,9.999458e-01
108,5.384160e+02,6.661080e+02,9.999458e-01
109,5.344560e+02,6.651180e+02,9.999458e-01
110,5.354460e+02,6.651180e+02,9.999458e-01
111,5.364360e+02,6.651180e+02,9.999458e-01
112,5.374260e+02,6.651180e+02,9.999458e-01
113,4.394160e+02,6.552180e+02,4.950216e-10
114,4.404060e+02,6.552180e+02,4.741688e-10
115,4.413960e+02,6.552180e+02,4.469471e-10
116,4.364460e+02,6.542280e+02,5.388320e-10
117,4.374360e+02,6.542280e+02,5.326652e-10
118,4.384260e+02,6.542280e+02,5.235952e-10
119,4.394160e+02,6.542280e+02,5.112610e-10
120,4.404060e+02,6.542280e+02,4.960171e-10
121,4.413960e+02,6.542280e+02,4.790588e-10
122,4.354560e+02,6.532380e+02,5.488114e-10
