index,x,y,loss
139,1.384949e+02,1.424949e+02,0.000000e+00
140,1.374949e+02,1.424949e+02,0.000000e+00
141,8.549495e+01,1.424949e+02,0.000000e+00
142,5.149495e+01,1.424949e+02,0.000000e+00
143,9.494949e+00,1.424949e+02,0.000000e+00
144,7.494949e+00,1.424949e+02,0.000000e+00
145,1.494949e+00,1.424949e+02,0.000000e+00
146,4.949495e-01,1.424949e+02,0.000000e+00
147,-5.050505e-01,1.424949e+02,0.000000e+00
148,1.754949e+02,1.414949e+02,0.000000e+00
149,1.744949e+02,1.414949e+02,0.000000e+00
150,1.734949e+02,1.414949e+02,0.000000e+00
151,1.714949e+02,1.414949e+02,0.000000e+00
152,1.704949e+02,1.414949e+02,0.000000e+00
153,1.694949e+02,1.414949e+02,0.000000e+00
154,1.684949e+02,1.414949e+02,0.000000e+00
155,1.674949e+02,1.414949e+02,0.000000e+00
156,1.664949e+02,1.414949e+02,0.000000e+00
157,1.654949e+02,1.414949e+02,0.000000e+00
158,1.644949e+02,1.414949e+02,0.000000e+00
159,1.544949e+02,1.414949e+02,0.000000e+00
160,1.534949e+02,1.414949e+02,0.000000e+00
161,1.524949e+02,1.414949e+02,0.000000e+00
162,1.514949e+02,1.414949e+02,0.000000e+00
163,1.504949e+02,1.414949e+02,0.000000e+00
164,1.494949e+02,1.414949e+02,0.000000e+00
165,1.464949e+02,1.414949e+02,0.000000e+00
166,1.444949e+02,1.414949e+02,0.000000e+00
167,1.434949e+02,1.414949e+02,0.000000e+00
168,1.414949e+02,1.414949e+02,0.000000e+00
169,1.404949e+02,1.414949e+02,0.000000e+00
170,1.384949e+02,1.414949e+02,0.000000e+00
171,6.049495e+01,1.414949e+02,0.000000e+00
172,5.049495e+01,1.414949e+02,0.000000e+00
173,9.494949e+00,1.414949e+02,0.000000e+00
174,1.494949e+00,1.414949e+02,0.000000e+00
175,4.949495e-01,1.414949e+02,0.000000e+00
176,-5.050505e-01,1.414949e+02,0.000000e+00
177,1.724949e+02,1.404949e+02,0.000000e+00
178,1.714949e+02,1.404949e+02,0.000000e+00
179,1.704949e+02,1.404949e+02,0.000000e+00
180,1.694949e+02,1.404949e+02,0.000000e+00
181,1.684949e+02,1.404949e+02,0.000000e+00
182,1.674949e+02,1.404949e+02,0.000000e+00
183,1.664949e+02,1.404949e+02,0.000000e+00
184,1.654949e+02,1.404949e+02,0.000000e+00
185,1.554949e+02,1.404949e+02,0.000000e+00
186,1.544949e+02,1.404949e+02,0.000000e+00
187,1.534949e+02,1.404949e+02,0.000000e+00
188,1.524949e+02,1.404949e+02,0.000000e+00
189,1.514949e+02,1.404949e+02,0.000000e+00
190,1.464949e+02,1.404949e+02,0.000000e+00
191,1.434949e+02,1.404949e+02,0.000000e+00
192,1.414949e+02,1.404949e+02,0.000000e+00
193,1.394949e+02,1.404949e+02,0.000000e+00
194,7.049495e+01,1.404949e+02,0.000000e+00
195,5.149495e+01,1.404949e+02,0.000000e+00
196,1.749495e+01,1.404949e+02,0.000000e+00
197,1.649495e+01,1.404949e+02,0.000000e+00
198,1.449495e+01,1.404949e+02,0.000000e+00
199,4.949495e-01,1.404949e+02,0.000000e+00
200,-5.050505e-01,1.404949e+02,0.000000e+00
201,1.714949e+02,1.394949e+02,0.000000e+00
202,1.704949e+02,1.394949e+02,0.000000e+00
203,1.694949e+02,1.394949e+02,0.000000e+00
204,1.684949e+02,1.394949e+02,0.000000e+00
205,1.674949e+02,1.394949e+02,0.000000e+00
206,1.664949e+02,1.394949e+02,0.000000e+00
207,1.574949e+02,1.394949e+02,0.000000e+00
208,1.544949e+02,1.394949e+02,0.000000e+00
209,1.534949e+02,1.394949e+02,0.000000e+00
210,1.514949e+02,1.394949e+02,0.000000e+00
211,1.494949e+02,1.394949e+02,0.000000e+00
212,1.474949e+02,1.394949e+02,0.000000e+00
213,1.454949e+02,1.394949e+02,0.000000e+00
214,1.424949e+02,1.394949e+02,0.000000e+00
215,1.414949e+02,1.394949e+02,0.000000e+00
216,1.404949e+02,1.394949e+02,0.000000e+00
217,7.249495e+01,1.394949e+02,0.000000e+00
218,6.949495e+01,1.394949e+02,0.000000e+00
219,5.649495e+01,1.394949e+02,0.000000e+00
220,5.549495e+01,1.394949e+02,0.000000e+00
221,4.049495e+01,1.394949e+02,0.000000e+00
222,3.849495e+01,1.394949e+02,0.000000e+00
223,3.749495e+01,1.394949e+02,0.000000e+00
224,1.714949e+02,1.384949e+02,0.000000e+00
225,1.704949e+02,1.384949e+02,0.000000e+00
226,1.694949e+02,1.384949e+02,0.000000e+00
227,1.684949e+02,1.384949e+02,0.000000e+00
228,1.674949e+02,1.384949e+02,0.000000e+00
229,1.664949e+02,1.384949e+02,0.000000e+00
230,1.654949e+02,1.384949e+02,0.000000e+00
231,1.584949e+02,1.384949e+02,0.000000e+00
232,1.574949e+02,1.384949e+02,0.000000e+00
233,1.564949e+02,1.384949e+02,0.000000e+00
234,1.534949e+02,1.384949e+02,0.000000e+00
235,1.414949e+02,1.384949e+02,0.000000e+00
236,1.404949e+02,1.384949e+02,0.000000e+00
237,6.249495e+01,1.384949e+02,0.000000e+00
238,5.849495e+01,1.384949e+02,0.000000e+00
239,5.549495e+01,1.384949e+02,0.000000e+00
240,3.749495e+01,1.384949e+02,0.000000e+00
241,3.649495e+01,1.384949e+02,0.000000e+00
242,1.649495e+01,1.384949e+02,0.000000e+00
243,1.349495e+01,1.384949e+02,0.000000e+00
244,1.149495e+01,1.384949e+02,0.000000e+00
245,1.704949e+02,1.374949e+02,0.000000e+00
246,1.694949e+02,1.374949e+02,0.000000e+00
247,1.684949e+02,1.374949e+02,0.000000e+00
248,1.674949e+02,1.374949e+02,0.000000e+00
249,1.664949e+02,1.374949e+02,0.000000e+00
250,1.654949e+02,1.374949e+02,0.000000e+00
251,1.534949e+02,1.374949e+02,0.000000e+00
252,1.404949e+02,1.374949e+02,0.000000e+00
253,1.394949e+02,1.374949e+02,0.000000e+00
254,6.249495e+01,1.374949e+02,0.000000e+00
255,5.849495e+01,1.374949e+02,0.000000e+00
256,3.749495e+01,1.374949e+02,0.000000e+00
257,3.649495e+01,1.374949e+02,0.000000e+00
258,1.649495e+01,1.374949e+02,0.000000e+00
259,9.494949e+00,1.374949e+02,0.000000e+00
260,1.714949e+02,1.364949e+02,0.000000e+00
261,1.704949e+02,1.364949e+02,0.000000e+00
262,1.684949e+02,1.364949e+02,0.000000e+00
263,1.654949e+02,1.364949e+02,0.000000e+00
264,1.484949e+02,1.364949e+02,0.000000e+00
265,1.404949e+02,1.364949e+02,0.000000e+00
266,1.384949e+02,1.364949e+02,0.000000e+00
267,6.349495e+01,1.364949e+02,0.000000e+00
268,5.649495e+01,1.364949e+02,0.000000e+00
269,1.949495e+01,1.364949e+02,0.000000e+00
270,1.849495e+01,1.364949e+02,0.000000e+00
271,1.349495e+01,1.364949e+02,0.000000e+00
272,1.714949e+02,1.354949e+02,0.000000e+00
273,1.644949e+02,1.354949e+02,0.000000e+00
274,1.624949e+02,1.354949e+02,0.000000e+00
275,1.554949e+02,1.354949e+02,0.000000e+00
276,1.474949e+02,1.354949e+02,0.000000e+00
277,1.464949e+02,1.354949e+02,0.000000e+00
278,1.454949e+02,1.354949e+02,0.000000e+00
279,1.394949e+02,1.354949e+02,0.000000e+00
280,1.384949e+02,1.354949e+02,0.000000e+00
281,1.034949e+02,1.354949e+02,0.000000e+00
282,1.449495e+01,1.354949e+02,0.000000e+00
283,-5.050505e-01,1.354949e+02,0.000000e+00
284,1.724949e+02,1.344949e+02,0.000000e+00
285,1.714949e+02,1.344949e+02,0.000000e+00
286,1.394949e+02,1.344949e+02,0.000000e+00
287,1.004949e+02,1.344949e+02,0.000000e+00
288,5.949495e+01,1.344949e+02,0.000000e+00
289,1.714949e+02,1.334949e+02,0.000000e+00
290,1.374949e+02,1.334949e+02,0.000000e+00
291,1.114949e+02,1.334949e+02,0.000000e+00
292,1.094949e+02,1.334949e+02,0.000000e+00
293,9.849495e+01,1.334949e+02,0.000000e+00
294,6.849495e+01,1.334949e+02,0.000000e+00
295,6.449495e+01,1.334949e+02,0.000000e+00
296,1.849495e+01,1.334949e+02,0.000000e+00
297,1.549495e+01,1.334949e+02,0.000000e+00
298,4.949495e-01,1.334949e+02,0.000000e+00
299,1.714949e+02,1.324949e+02,0.000000e+00
300,1.604949e+02,1.324949e+02,0.000000e+00
301,1.544949e+02,1.324949e+02,0.000000e+00
302,1.534949e+02,1.324949e+02,0.000000e+00
303,1.524949e+02,1.324949e+02,0.000000e+00
304,1.114949e+02,1.324949e+02,0.000000e+00
305,1.104949e+02,1.324949e+02,0.000000e+00
306,1.094949e+02,1.324949e+02,0.000000e+00
307,9.649495e+01,1.324949e+02,0.000000e+00
308,9.549495e+01,1.324949e+02,0.000000e+00
309,6.949495e+01,1.324949e+02,0.000000e+00
310,1.849495e+01,1.324949e+02,0.000000e+00
311,2.494949e+00,1.324949e+02,0.000000e+00
312,1.494949e+00,1.324949e+02,0.000000e+00
313,1.724949e+02,1.314949e+02,0.000000e+00
314,1.714949e+02,1.314949e+02,0.000000e+00
315,1.624949e+02,1.314949e+02,0.000000e+00
316,1.614949e+02,1.314949e+02,0.000000e+00
317,1.584949e+02,1.314949e+02,0.000000e+00
318,1.574949e+02,1.314949e+02,0.000000e+00
319,1.564949e+02,1.314949e+02,0.000000e+00
320,1.554949e+02,1.314949e+02,0.000000e+00
321,1.534949e+02,1.314949e+02,0.000000e+00
322,1.504949e+02,1.314949e+02,0.000000e+00
323,1.494949e+02,1.314949e+02,0.000000e+00
324,1.474949e+02,1.314949e+02,0.000000e+00
325,1.464949e+02,1.314949e+02,0.000000e+00
326,1.434949e+02,1.314949e+02,0.000000e+00
327,1.364949e+02,1.314949e+02,0.000000e+00
328,1.344949e+02,1.314949e+02,0.000000e+00
329,1.114949e+02,1.314949e+02,0.000000e+00
330,9.349495e+01,1.314949e+02,0.000000e+00
331,6.349495e+01,1.314949e+02,0.000000e+00
332,1.624949e+02,1.304949e+02,0.000000e+00
333,1.614949e+02,1.304949e+02,0.000000e+00
334,1.604949e+02,1.304949e+02,0.000000e+00
335,1.594949e+02,1.304949e+02,0.000000e+00
336,1.574949e+02,1.304949e+02,0.000000e+00
337,1.564949e+02,1.304949e+02,0.000000e+00
338,1.554949e+02,1.304949e+02,0.000000e+00
339,1.534949e+02,1.304949e+02,0.000000e+00
340,1.484949e+02,1.304949e+02,0.000000e+00
341,1.474949e+02,1.304949e+02,0.000000e+00
342,1.374949e+02,1.304949e+02,0.000000e+00
343,1.104949e+02,1.304949e+02,0.000000e+00
344,9.149495e+01,1.304949e+02,0.000000e+00
345,1.624949e+02,1.294949e+02,0.000000e+00
346,1.574949e+02,1.294949e+02,0.000000e+00
347,1.564949e+02,1.294949e+02,0.000000e+00
348,1.554949e+02,1.294949e+02,0.000000e+00
349,1.544949e+02,1.294949e+02,0.000000e+00
350,1.354949e+02,1.294949e+02,0.000000e+00
351,8.949495e+01,1.294949e+02,0.000000e+00
352,7.049495e+01,1.294949e+02,0.000000e+00
353,6.549495e+01,1.294949e+02,0.000000e+00
354,2.449495e+01,1.294949e+02,0.000000e+00
355,1.554949e+02,1.284949e+02,0.000000e+00
356,1.544949e+02,1.284949e+02,0.000000e+00
357,1.104949e+02,1.284949e+02,0.000000e+00
358,8.749495e+01,1.284949e+02,0.000000e+00
359,2.549495e+01,1.284949e+02,0.000000e+00
360,1.784949e+02,1.274949e+02,0.000000e+00
361,1.774949e+02,1.274949e+02,0.000000e+00
362,1.554949e+02,1.274949e+02,0.000000e+00
363,1.544949e+02,1.274949e+02,0.000000e+00
364,1.434949e+02,1.274949e+02,0.000000e+00
365,1.364949e+02,1.274949e+02,0.000000e+00
366,1.094949e+02,1.274949e+02,0.000000e+00
367,1.084949e+02,1.274949e+02,0.000000e+00
368,8.749495e+01,1.274949e+02,0.000000e+00
369,1.784949e+02,1.264949e+02,0.000000e+00
370,1.654949e+02,1.264949e+02,0.000000e+00
371,1.454949e+02,1.264949e+02,0.000000e+00
372,1.094949e+02,1.264949e+02,0.000000e+00
373,8.849495e+01,1.264949e+02,0.000000e+00
374,1.464949e+02,1.254949e+02,0.000000e+00
375,1.454949e+02,1.254949e+02,0.000000e+00
376,1.374949e+02,1.254949e+02,0.000000e+00
377,1.114949e+02,1.254949e+02,0.000000e+00
378,1.084949e+02,1.254949e+02,0.000000e+00
379,1.074949e+02,1.254949e+02,0.000000e+00
380,7.149495e+01,1.254949e+02,0.000000e+00
381,6.849495e+01,1.254949e+02,0.000000e+00
382,6.449495e+01,1.254949e+02,0.000000e+00
383,1.474949e+02,1.244949e+02,0.000000e+00
384,1.464949e+02,1.244949e+02,0.000000e+00
385,1.414949e+02,1.244949e+02,0.000000e+00
386,1.124949e+02,1.244949e+02,0.000000e+00
387,1.084949e+02,1.244949e+02,0.000000e+00
388,1.064949e+02,1.244949e+02,0.000000e+00
389,1.044949e+02,1.244949e+02,0.000000e+00
390,1.034949e+02,1.244949e+02,0.000000e+00
391,1.024949e+02,1.244949e+02,0.000000e+00
392,1.004949e+02,1.244949e+02,0.000000e+00
393,9.949495e+01,1.244949e+02,0.000000e+00
394,1.484949e+02,1.234949e+02,0.000000e+00
395,1.474949e+02,1.234949e+02,0.000000e+00
396,1.424949e+02,1.234949e+02,0.000000e+00
397,1.384949e+02,1.234949e+02,0.000000e+00
398,1.114949e+02,1.234949e+02,0.000000e+00
399,1.104949e+02,1.234949e+02,0.000000e+00
400,1.094949e+02,1.234949e+02,0.000000e+00
401,1.084949e+02,1.234949e+02,0.000000e+00
402,1.044949e+02,1.234949e+02,0.000000e+00
403,1.014949e+02,1.234949e+02,0.000000e+00
404,1.004949e+02,1.234949e+02,0.000000e+00
405,7.249495e+01,1.234949e+02,0.000000e+00
406,7.149495e+01,1.234949e+02,0.000000e+00
407,1.484949e+02,1.224949e+02,0.000000e+00
408,1.474949e+02,1.224949e+02,0.000000e+00
409,1.464949e+02,1.224949e+02,0.000000e+00
410,1.454949e+02,1.224949e+02,0.000000e+00
411,1.414949e+02,1.224949e+02,0.000000e+00
412,1.134949e+02,1.224949e+02,0.000000e+00
413,1.124949e+02,1.224949e+02,0.000000e+00
414,1.114949e+02,1.224949e+02,0.000000e+00
415,9.849495e+01,1.224949e+02,0.000000e+00
416,8.849495e+01,1.224949e+02,0.000000e+00
417,1.344949e+02,1.214949e+02,0.000000e+00
418,1.324949e+02,1.214949e+02,0.000000e+00
419,1.144949e+02,1.214949e+02,0.000000e+00
420,1.134949e+02,1.214949e+02,0.000000e+00
421,1.124949e+02,1.214949e+02,0.000000e+00
422,1.114949e+02,1.214949e+02,0.000000e+00
423,1.034949e+02,1.214949e+02,0.000000e+00
424,1.014949e+02,1.214949e+02,0.000000e+00
425,9.849495e+01,1.214949e+02,0.000000e+00
426,8.849495e+01,1.214949e+02,0.000000e+00
427,7.149495e+01,1.214949e+02,0.000000e+00
428,1.374949e+02,1.204949e+02,0.000000e+00
429,1.364949e+02,1.204949e+02,0.000000e+00
430,1.144949e+02,1.204949e+02,0.000000e+00
431,1.134949e+02,1.204949e+02,0.000000e+00
432,1.124949e+02,1.204949e+02,0.000000e+00
433,1.114949e+02,1.204949e+02,0.000000e+00
434,1.074949e+02,1.204949e+02,0.000000e+00
435,1.034949e+02,1.204949e+02,0.000000e+00
436,9.849495e+01,1.204949e+02,0.000000e+00
437,4.949495e-01,1.204949e+02,0.000000e+00
438,1.154949e+02,1.194949e+02,0.000000e+00
439,1.074949e+02,1.194949e+02,0.000000e+00
440,9.949495e+01,1.194949e+02,0.000000e+00
441,1.314949e+02,1.184949e+02,0.000000e+00
442,1.154949e+02,1.184949e+02,0.000000e+00
443,1.004949e+02,1.184949e+02,0.000000e+00
444,7.249495e+01,1.184949e+02,0.000000e+00
445,1.304949e+02,1.174949e+02,0.000000e+00
446,1.164949e+02,1.174949e+02,0.000000e+00
447,1.094949e+02,1.174949e+02,0.000000e+00
448,7.649495e+01,1.174949e+02,0.000000e+00
449,7.149495e+01,1.174949e+02,0.000000e+00
450,6.349495e+01,1.174949e+02,0.000000e+00
451,1.774949e+02,1.164949e+02,0.000000e+00
452,1.764949e+02,1.164949e+02,0.000000e+00
453,1.754949e+02,1.164949e+02,0.000000e+00
454,1.494949e+02,1.164949e+02,0.000000e+00
455,1.294949e+02,1.164949e+02,0.000000e+00
456,1.174949e+02,1.164949e+02,0.000000e+00
457,1.164949e+02,1.164949e+02,0.000000e+00
458,1.114949e+02,1.164949e+02,0.000000e+00
459,1.084949e+02,1.164949e+02,0.000000e+00
460,1.064949e+02,1.164949e+02,0.000000e+00
461,9.849495e+01,1.164949e+02,0.000000e+00
462,7.249495e+01,1.164949e+02,0.000000e+00
463,1.774949e+02,1.154949e+02,0.000000e+00
464,1.764949e+02,1.154949e+02,0.000000e+00
465,1.754949e+02,1.154949e+02,0.000000e+00
466,1.744949e+02,1.154949e+02,0.000000e+00
467,1.734949e+02,1.154949e+02,0.000000e+00
468,1.694949e+02,1.154949e+02,0.000000e+00
469,1.424949e+02,1.154949e+02,0.000000e+00
470,1.194949e+02,1.154949e+02,0.000000e+00
471,1.184949e+02,1.154949e+02,0.000000e+00
472,1.084949e+02,1.154949e+02,0.000000e+00
473,1.064949e+02,1.154949e+02,0.000000e+00
474,9.449495e+01,1.154949e+02,0.000000e+00
475,8.149495e+01,1.154949e+02,0.000000e+00
476,6.449495e+01,1.154949e+02,0.000000e+00
477,1.774949e+02,1.144949e+02,0.000000e+00
478,1.764949e+02,1.144949e+02,0.000000e+00
479,1.734949e+02,1.144949e+02,0.000000e+00
480,1.684949e+02,1.144949e+02,0.000000e+00
481,1.674949e+02,1.144949e+02,0.000000e+00
482,1.214949e+02,1.144949e+02,0.000000e+00
483,1.204949e+02,1.144949e+02,0.000000e+00
484,1.034949e+02,1.144949e+02,0.000000e+00
485,1.024949e+02,1.144949e+02,0.000000e+00
486,8.249495e+01,1.144949e+02,0.000000e+00
487,1.744949e+02,1.134949e+02,0.000000e+00
488,1.664949e+02,1.134949e+02,0.000000e+00
489,1.274949e+02,1.134949e+02,0.000000e+00
490,1.264949e+02,1.134949e+02,0.000000e+00
491,1.254949e+02,1.134949e+02,0.000000e+00
492,1.224949e+02,1.134949e+02,0.000000e+00
493,9.849495e+01,1.134949e+02,0.000000e+00
494,9.249495e+01,1.134949e+02,0.000000e+00
495,8.349495e+01,1.134949e+02,0.000000e+00
496,8.249495e+01,1.134949e+02,0.000000e+00
497,7.649495e+01,1.134949e+02,0.000000e+00
498,7.349495e+01,1.134949e+02,0.000000e+00
499,7.249495e+01,1.134949e+02,0.000000e+00
500,6.549495e+01,1.134949e+02,0.000000e+00
501,4.949495e-01,1.134949e+02,0.000000e+00
502,1.764949e+02,1.124949e+02,0.000000e+00
503,1.754949e+02,1.124949e+02,0.000000e+00
504,1.744949e+02,1.124949e+02,0.000000e+00
505,1.664949e+02,1.124949e+02,0.000000e+00
506,8.849495e+01,1.124949e+02,0.000000e+00
507,8.649495e+01,1.124949e+02,0.000000e+00
508,7.849495e+01,1.124949e+02,0.000000e+00
509,1.774949e+02,1.114949e+02,0.000000e+00
510,1.764949e+02,1.114949e+02,0.000000e+00
511,1.754949e+02,1.114949e+02,0.000000e+00
512,1.644949e+02,1.114949e+02,0.000000e+00
513,1.614949e+02,1.114949e+02,0.000000e+00
514,1.594949e+02,1.114949e+02,0.000000e+00
515,9.849495e+01,1.114949e+02,0.000000e+00
516,9.349495e+01,1.114949e+02,0.000000e+00
517,1.784949e+02,1.104949e+02,0.000000e+00
518,1.774949e+02,1.104949e+02,0.000000e+00
519,1.764949e+02,1.104949e+02,0.000000e+00
520,1.754949e+02,1.104949e+02,0.000000e+00
521,1.704949e+02,1.104949e+02,0.000000e+00
522,1.634949e+02,1.104949e+02,0.000000e+00
523,1.624949e+02,1.104949e+02,0.000000e+00
524,7.349495e+01,1.104949e+02,0.000000e+00
525,5.149495e+01,1.104949e+02,0.000000e+00
526,1.784949e+02,1.094949e+02,0.000000e+00
527,1.774949e+02,1.094949e+02,0.000000e+00
528,1.764949e+02,1.094949e+02,0.000000e+00
529,1.754949e+02,1.094949e+02,0.000000e+00
530,1.744949e+02,1.094949e+02,0.000000e+00
531,1.724949e+02,1.094949e+02,0.000000e+00
532,1.714949e+02,1.094949e+02,0.000000e+00
533,1.664949e+02,1.094949e+02,0.000000e+00
534,1.644949e+02,1.094949e+02,0.000000e+00
535,1.614949e+02,1.094949e+02,0.000000e+00
536,4.449495e+01,1.094949e+02,0.000000e+00
